,,,,,,,,,"Color Tallo",,,,,,,"Color Primario Flor",,,,,,,,,,,,,,,,"Color Baya",,,,,"Color Primario Tuberculo",,,,,"Color Secudario Tuberculo",,,,,,"Color Primario Pulpa",,,,"Color Secundario Pulpa",,,,,,,,,,"Color Primario Brote",,,,,"Color Secundario Brote",,,
310,15061435,"4501(321)","BUITRONA U OJONA","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",2,"2 Ondulado",8,"8 Violeta","N82","A","N82A",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",6,"6 Rojo",184,"B","184B","3 Intenso / Oscuro","9 Negruzco",186,"A","186A","6 Manchas salpicadas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado",92,"C","92C",0,"0 Ausente",,,,0,"0 Ausente",
311,15061436,"4502(322)","VIOLETA","Tib L49",1,"1 Verde",144,"A","144A",2,"2 Ondulado",6,"6 Lila","N81","C","N81C",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","146B","146B",2,"2 Amarillo",162,"A","162A","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",3,"3 Ovalado","1 Aplanado","5 Medio",4,"4 Morado",90,"B","90B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
312,15062114,"4503(323)","BASTIDAS","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",8,"8 Violeta","N82","A","N82A",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",7,"7 Profusa",5,"5 Cónica",4,"4 Verde con abundantes puntos blancos","144C","144C",2,"2 Amarillo",162,"A","162A","2 Intermedio","9 Negruzco","N186","A","N186A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado",90,"D","90D",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
313,15061952,"4504(324)","PESTAÑA ROJAS","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado",83,"B","83B",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",7,"7 Rojo-morado",183,"A","183A","3 Intenso / Oscuro","2 Amarillo",162,"B","162B","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","5 Medio",4,"4 Morado","N92","D","N92D",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
314,15062115,"4504,1(325)","PESTAÑA ROJAS","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado","N82","B","N82B",2,"2 Intermedio",0,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144B","144B",1,"1 Blanco-crema",160,"A","160A","2 Intermedio","9 Negruzco","N186","A","N186A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado",90,"C","90C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
315,15061437,"4505(326)","PIEDRA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta",83,"B","83B",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144C","144C",2,"2 Amarillo",160,"A","160A","3 Intenso / Oscuro","8 Morado","N77","D","N77D","6 Manchas salpicadas",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado","N92","D","N92D",0,"0 Ausente",,,,0,"0 Ausente",
316,15061438,"4506(327)","PAPA COMUN","Tib L49",7,"7 Morado",200,"A","200A",2,"2 Ondulado",7,"7 Morado","N81","C","N81C",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","144A","144A",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",162,"C","162C","1 En los ojos",2,"2 Crema",155,"A","155A","7 Morado","N77","D","N77D","1 Pocas manchas",3,"3 Ovalado","1 Aplanado","5 Medio",4,"4 Morado","N92","D","N92D",3,"3 Rojo","N78","B","N78B",2,"2 En el ápice",
317,15061439,"4507(328)","PAMBA BLANCA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta",83,"B","83B",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","144A","144A",2,"2 Amarillo",162,"A","162A","1 Pálido / Claro","8 Morado","N77","A","N77A","1 En los ojos",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","7 Profundo",4,"4 Morado","N92","B","N92B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
318,15061441,"4509(330)","MANPUERA","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado",83,"C","83C",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",5,"5 Pentagonal",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144B","144B",2,"2 Amarillo",160,"A","160A","3 Intenso / Oscuro","9 Negruzco","N186","A","N186A","4 Manchas dispersas",3,"3 Amarillo claro",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","1 Aplanado","5 Medio",4,"4 Morado",92,"B","92B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
319,15061442,"4510(331)","SABANERA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta",83,"A","83A",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",8,"8 Morado","N77","C","N77C","1 Pálido / Claro","1 Blanco-crema",160,"B","160B","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","3 Superficial",4,"4 Morado",90,"A","90A",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
320,15061443,"4511(332)","MANIZALEÑA","Tib L49",1,"1 Verde",144,"A","144A",2,"2 Ondulado",7,"7 Morado",84,"A","84A",2,"2 Intermedio",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","144C","144C",2,"2 Amarillo",162,"A","162A","1 Pálido / Claro","5 Rosado",182,"A","182A","6 Manchas salpicadas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",3,"3 Ovalado","1 Aplanado","3 Superficial",2,"2 Rosado",72,"C","72C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
321,15062367,"4512(333)","CH.GUATA","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado","N87","A","N87A",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144C","144C",1,"1 Blanco-crema",161,"A","161A","2 Intermedio","9 Negruzco","N186","A","N186A","4 Manchas dispersas",3,"3 Amarillo claro",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado","N92","D","N92D",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
322,15061444,"4514(334)","PAMBA COLORADA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N81","A","N81A",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","143C","143C",7,"7 Rojo-morado",187,"A","187A","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","8 Concertinado","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
323,15061445,"4515(335)","COLOMBIANA","Tib L49",7,"7 Morado",200,"A","200A",1,"1 Recto",7,"7 Morado",83,"C","83C",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144A","144A",2,"2 Amarillo",160,"A","160A","3 Intenso / Oscuro","9 Negruzco",186,"A","186A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado",90,"A","90A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
324,15061953,"4516(336)","PESTAÑIROJA","Tib L49",7,"7 Morado",200,"A","200A",1,"1 Recto",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","N144A","N144A",8,"8 Morado","N77","A","N77A","3 Intenso / Oscuro","2 Amarillo",162,"B","162B","3 Alrededor de los ojos",1,"1 Blanco",155,"A","155A","7 Morado","N79","A","N79A","5 Anillo vascular y médula",3,"3 Ovalado","1 Aplanado","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
325,15061447,"4519(337)","TUQUERREÑA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado","N81","C","N81C",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",7,"7 Profusa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","143A","143A",7,"7 Rojo-morado",183,"A","183A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","8 Concertinado","9 Muy profundo",4,"4 Morado","N79","B","N79B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
326,15061449,"4523(338)","ARAYANA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N88","C","N88C",2,"2 Intermedio",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",3,"3 Escasa",".",".",".",".",".",".",8,"8 Morado",186,"B","186B","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 blanco","NN155","D","NN155D",5,"5 En las yemas",
327,15061453,"4527(339)","TOCANA ROJA","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","146B","146B",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",1,"1 Comprimido","0 Ausente","5 Medio",4,"4 Morado",90,"B","90B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
328,15061454,"4528(340)","COMUN","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N88","B","N88B",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144A","144A",8,"8 Morado",187,"A","187A","2 Intermedio","2 Amarillo",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","5 Medio",4,"4 Morado",90,"A","90A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
329,15062117,"4538(341)","PAMBA BLANCA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",7,"7 Profusa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",6,"6 Rojo",183,"C","183C","3 Intenso / Oscuro","2 Amarillo",162,"D","162D","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","A","N78A",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
330,15062118,"4540(342)","PAMBA BLANCA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N87","C","N87C",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",7,"7 Profusa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",6,"6 Rojo",183,"C","183C","3 Intenso / Oscuro","2 Amarillo",161,"A","161A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","A","N78A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
331,15061458,"4542(343)","BARROZA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N87","D","N87D",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",2,"2 Verde con pocos puntos blancos","144B","144B",6,"6 Rojo",181,"B","181B","3 Intenso / Oscuro","2 Amarillo",162,"A","162A","4 Manchas dispersas",2,"2 Crema",160,"C","160C","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","B","N78B",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
332,15061459,"4545(344)","VIOLETA","Tib L49",7,"7 Morado",200,"A","200A",2,"2 Ondulado",7,"7 Morado","N87","B","N87B",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",6,"6 Verde con bandas pigmentadas","146B","146B",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","2 En las cejas",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","7 Profundo",4,"4 Morado","N92","D","N92D",0,"0 Ausente",,,,0,"0 Ausente",
333,15061461,"4547(345)","GUATA FLOR BLANCA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado","N88","C","N88C",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","N144A","N144A",2,"2 Amarillo",160,"A","160A","3 Intenso / Oscuro","6 Rojo",183,"C","183C","4 Manchas dispersas",2,"2 Crema",160,"C","160C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","B","N78B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
334,15062368,"4548(346)","GUATA CHAUCHA ","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N87","B","N87B",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",4,"4 Verde con abundantes puntos blancos","N144A","N144A",6,"6 Rojo",178,"A","178A","3 Intenso / Oscuro","2 Amarillo",162,"A","162A","4 Manchas dispersas",3,"3 Amarillo claro",160,"C","160C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","B","N78B",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
335,15062119,"4550(347)","S.N.","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",1,"1 Recto",7,"7 Morado","N88","B","N88B",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",6,"6 Verde con bandas pigmentadas","144B","144B",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",161,"A","161A","3 Alrededor de los ojos",2,"2 Crema",155,"A","155A","7 Morado","N77","B","N77B","3 Anillo vascular angosto",1,"1 Comprimido","0 Ausente","7 Profundo",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
336,15061462,"4551(348)","S.N.","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",8,"8 Violeta",90,"B","90B",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",4,"4 Verde con abundantes puntos blancos","145A","145A",2,"2 Amarillo",162,"A","162A","2 Intermedio","8 Morado","N79","A","N79A","6 Manchas salpicadas",2,"2 Crema",157,"A","157A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","5 Medio",4,"4 Morado",94,"B","94B",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
337,15061954,"4552(349)","S.N.","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","B","N82B",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","143A","143A",6,"6 Rojo",184,"A","184A","3 Intenso / Oscuro","2 Amarillo",162,"B","162B","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","1 Aplanado","3 Superficial",3,"3 Rojo","N78","A","N78A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
338,15061463,"4553(350)","TOCANA ROJA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N82","C","N82C",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",7,"7 Rotada",5,"5 Moderada",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144A","144A",7,"7 Rojo-morado","N77","A","N77A","2 Intermedio","2 Amarillo",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",157,"A","157A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","8 Concertinado","7 Profundo",4,"4 Morado","N92","D","N92D",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
339,15061469,"4561(351)","LEONA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N87","B","N87B",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","146C","146C",8,"8 Morado","N77","B","N77B","3 Intenso / Oscuro","0 Ausente",,,,"0 Ausente",2,"2 Crema",157,"A","157A","0 Ausente",,,,"0 Ausente",6,"6 Oblongo","0 Ausente","7 Profundo",4,"4 Morado",90,"B","90B",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
340,15061470,"4562(352)","CATALINA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N82","C","N82C",1,"1 Pálido / Claro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",3,"3 Semi-estrellada",3,"3 Escasa",1,"1 Globosa",1,"1 Verde","144B","144B",8,"8 Morado","N77","D","N77D","1 Pálido / Claro","1 Blanco-crema",164,"D","164D","3 Alrededor de los ojos",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado",83,"A","83A",1,"1 Blanco","NN155","A","NN155A",2,"2 En el ápice",
341,15061471,"4563(353)","PIZARRA","Tib L49",3,"3 Verde con muchas manchas",137,"C","137C",1,"1 Recto",7,"7 Morado","N87","C","N87C",2,"2 Intermedio",1,"1  Blanco",6,"6 Bandas en el Envez",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",1,"1 Verde","144A","144A",7,"7 Rojo-morado","N77","B","N77B","1 Pálido / Claro","1 Blanco-crema",162,"C","162C","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","D","N92D",1,"1 Blanco","NN155","D","NN155D",2,"2 En el ápice",
342,15061475,"4567(354)","CH. GUATA","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado",91,"B","91B",1,"1 Pálido / Claro",0,"0 Ausente",0,"0 Ausente",7,"7 Rotada",7,"7 Profusa",3,"3 Ovoide",4,"4 Verde con abundantes puntos blancos","144C","144C",6,"6 Rojo",183,"B","183B","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",2,"2 Crema",160,"D","160D","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",0,"0 Ausente",,,,0,"0 Ausente",
343,15061476,"4567.A(355)","CH. GUATA","Tib L49",4,"4 Pigmentado con abundante verde","N77","A","N77A",1,"1 Recto",7,"7 Morado",90,"C","90C",3,"3 Intenso / Oscuro",1,"1  Blanco",3,"3 Acumen (blanco)-Ambos",3,"3 Semi-estrellada",5,"5 Moderada",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144C","144C",8,"8 Morado","N79","A","N79A","3 Intenso / Oscuro","1 Blanco-crema",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",155,"A","155A","0 Ausente",0,0,0,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",4,"4 Morado","N92","D","N92D",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
344,15061477,"4568(356)","LIZARAZA","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",1,"1 Recto",7,"7 Morado","N88","B","N88B",1,"1 Pálido / Claro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","145A","145A",8,"8 Morado","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",162,"D","162D","0 Ausente",1,"1 Blanco",155,"A","155A","7 Morado",83,"A","83A","3 Anillo vascular angosto",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",0,"0 Ausente",,,,0,"0 Ausente",
345,15061478,"4569(357)","S.N.","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",1,"1 Recto",7,"7 Morado","N82","C","N82C",2,"2 Intermedio",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",7,"7 Profusa",1,"1 Globosa",5,"5 Verde con áreas pigmentadas","144A","144A",9,"9 Negruzco","N186","A","N186A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",1,"1 Blanco",157,"A","157A","7 Morado",83,"A","83A","5 Anillo vascular y médula",2,"2 Redondo","0 Ausente","5 Medio",4,"4 Morado","N92","C","N92C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
346,15061479,"4570(358)","S.N.","Tib L49",3,"3 Verde con muchas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",1,"1 Blanco",2,"2 Acumen (blanco)-Envez",5,"5 Pentagonal",7,"7 Profusa",1,"1 Globosa",2,"2 Verde con pocos puntos blancos","144B","144B",6,"6 Rojo",183,"A","183A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","3 Alrededor de los ojos",2,"2 Crema",157,"A","157A","0 Ausente",,,,"0 Ausente",7,"7 Oblongo-alargado","8 Concertinado","9 Muy profundo",3,"3 Rojo","N79","C","N79C",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
347,15061480,"4572(359)","PAMBA BLANCA","Tib L49",5,"5 Pigmentado con poco verde","N77","A","N77A",2,"2 Ondulado",7,"7 Morado","N80","B","N80B",3,"3 Intenso / Oscuro",0,"0 Ausente",0,"0 Ausente",3,"3 Semi-estrellada",7,"7 Profusa",1,"1 Globosa",1,"1 Verde","144A","144A",9,"9 Negruzco",186,"A","186A","3 Intenso / Oscuro","2 Amarillo",160,"A","160A","4 Manchas dispersas",2,"2 Crema",160,"C","160C","0 Ausente",,,,"0 Ausente",2,"2 Redondo","0 Ausente","7 Profundo",4,"4 Morado",90,"B","90B",1,"1 Blanco","NN155","D","NN155D",5,"5 En las yemas",
348,15061481,"4573(360)","HUEVO DE INDIO","Tib L49",2,"2 Verde con pocas manchas",144,"A","144A",2,"2 Ondulado",7,"7 Morado","N82","A","N82A",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",7,"7 Rotada",3,"3 Escasa",3,"3 Ovoide",2,"2 Verde con pocos puntos blancos","144A","144A",2,"2 Amarillo",162,"A","162A","2 Intermedio","5 Rosado",176,"B","176B","6 Manchas salpicadas",2,"2 Crema",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","5 Medio",4,"4 Morado","N92","C","N92C",0,"0 Ausente",,,,0,"0 Ausente",
349,15061482,"4574(361)","ARRAYANA","Tib L49",1,"1 Verde",144,"A","144A",1,"1 Recto",7,"7 Morado","N80","A","N80A",3,"3 Intenso / Oscuro",1,"1  Blanco",2,"2 Acumen (blanco)-Envez",3,"3 Semi-estrellada",5,"5 Moderada",".",".",".",".",".",".",2,"2 Amarillo",160,"A","160A","1 Pálido / Claro","5 Rosado",182,"B","182B","6 Manchas salpicadas",1,"1 Blanco",155,"A","155A","0 Ausente",,,,"0 Ausente",2,"2 Redondo","1 Aplanado","3 Superficial",3,"3 Rojo",71,"A","71A",1,"1 Blanco","NN155","A","NN155A",5,"5 En las yemas",
