SAMPLES,c1_12386,c1_13243,c1_13289,c1_15219,c1_16171,c1_16540,c1_2112,c1_2640,c1_4192,c1_513,c1_6192,c2_10539,c2_12760,c2_12779,c2_12788,c2_13821,c2_25662,c2_27928,c2_32334,c2_33514,c2_34179,c2_38667,c2_39834,c2_41405,c2_41963,c2_42169,c2_43243,c2_45168,c2_46777,c2_50220,c2_51800,c2_55072,c2_55199,c2_56145,c2_58373
15061965,4,1,2,2,1,1,0,3,2,2,3,3,0,4,0,3,2,4,3,3,2,3,3,4,3,1,1,4,3,2,2,2,2,4,4
15061966,3,1,2,1,1,3,0,4,3,2,4,2,0,4,0,1,3,3,4,4,2,3,3,4,2,1,2,3,1,2,4,3,1,4,3
15061967,3,3,3,1,0,3,0,2,3,2,4,4,0,4,0,3,2,4,4,4,3,3,3,4,4,0,2,4,2,1,2,4,0,4,3
15061968,3,3,4,0,0,1,0,4,3,3,4,2,0,4,0,2,3,3,4,4,3,4,3,4,4,0,4,4,3,1,4,4,2,4,4
15061969,3,3,1,2,2,1,1,4,4,2,3,3,1,3,1,1,3,4,4,4,3,4,2,3,2,2,0,3,1,2,3,1,2,3,2
15062036,2,4,3,1,1,2,0,3,4,2,3,3,1,3,1,1,3,3,4,4,2,3,1,4,2,1,1,3,1,0,3,3,2,4,2
15062038,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,4,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062039,2,4,2,1,0,2,1,4,3,0,3,3,1,3,1,0,4,3,4,4,2,2,2,3,1,0,1,3,2,1,3,3,1,3,3
15062050,3,2,2,2,0,0,1,3,3,2,4,1,0,4,0,2,4,3,3,4,0,3,2,3,4,0,3,4,3,1,3,4,1,3,3
15062051,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062052,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062053,2,4,2,2,0,2,1,4,3,1,3,3,1,3,1,1,4,3,3,4,1,2,2,3,2,0,2,3,2,1,3,3,1,3,3
15062063,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15062067,3,3,1,2,2,1,1,4,4,2,3,3,1,3,1,1,3,4,3,4,3,4,2,3,2,2,0,3,1,2,3,1,2,3,2
15062069,2,3,3,1,0,0,0,3,4,2,4,4,0,4,0,3,3,4,3,4,3,2,1,4,3,0,3,3,2,3,2,2,1,4,3
15062071,4,1,2,2,1,2,0,2,2,3,3,3,0,4,0,3,2,4,2,3,3,3,4,4,3,1,2,4,2,1,2,2,2,4,4
15062080,2,2,3,1,0,1,1,4,3,3,3,1,1,NA,1,3,3,3,3,4,2,3,2,4,3,0,2,4,2,0,4,4,2,4,3
15062081,3,4,4,2,0,1,0,3,2,4,4,2,0,4,0,1,4,3,4,4,2,4,4,4,4,0,1,4,0,2,4,4,2,4,4
15062092,3,3,4,1,0,2,0,3,3,2,4,3,1,4,1,2,3,3,3,4,2,4,1,4,4,0,3,4,2,1,3,4,2,4,4
15062094,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,4,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15062097,3,2,3,2,0,1,0,3,2,2,3,4,0,4,0,1,4,4,3,4,2,4,3,4,4,0,1,4,3,2,2,3,2,4,4
15062100,2,1,2,1,0,3,1,3,4,4,3,2,1,3,1,2,3,3,3,4,3,3,2,3,2,0,1,3,2,3,3,0,1,3,3
15062101,3,2,3,2,0,1,0,3,3,3,3,3,0,4,0,2,3,2,3,4,1,4,1,4,3,0,3,4,3,2,2,3,3,4,3
15062102,3,2,3,2,1,4,0,1,3,3,4,2,0,4,1,2,2,4,4,4,2,3,3,4,3,1,3,4,2,3,2,2,1,4,3
15062103,2,3,4,1,0,0,0,4,4,2,2,3,0,4,0,2,2,3,4,4,4,4,3,4,3,0,1,4,1,0,2,4,0,4,4
15062105,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15062106,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15062107,3,1,3,2,0,3,0,3,3,2,4,1,1,4,1,1,3,4,3,4,1,3,3,4,2,0,2,3,2,2,3,3,1,4,3
15062108,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15062109,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,4,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062112,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15062115,4,3,4,0,0,2,0,2,1,2,4,2,1,4,1,2,4,3,3,4,3,4,3,4,3,0,3,4,3,2,3,4,4,4,4
15062117,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062118,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062119,3,3,4,1,0,0,0,4,2,3,4,3,1,4,1,1,3,2,3,4,1,4,3,4,3,0,3,4,4,0,3,3,2,4,4
15062122,3,1,3,2,0,3,0,2,2,3,4,0,0,4,0,3,2,3,3,4,0,2,3,4,2,0,4,3,4,4,1,3,0,4,4
15062124,2,4,3,2,0,1,0,3,3,3,4,2,0,4,0,3,3,4,3,4,3,3,3,4,4,0,2,4,2,2,3,4,1,4,3
15062126,4,2,3,0,0,1,0,3,2,2,3,2,NA,4,NA,1,3,3,3,4,1,4,3,4,3,0,2,4,3,0,4,3,3,4,4
15062133,2,2,2,1,1,1,0,3,3,1,4,3,0,4,0,2,4,4,4,4,1,2,1,4,2,1,2,3,2,1,4,2,0,4,3
15062136,2,2,2,1,0,2,0,2,4,4,3,2,1,3,1,3,3,4,3,4,2,3,3,4,3,0,2,4,1,2,2,4,2,4,2
15062139,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15062143,3,2,3,2,0,1,0,3,3,3,3,3,0,4,0,2,3,2,3,4,1,4,1,4,3,0,3,4,3,2,2,3,3,4,3
15062144,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15062145,3,4,3,1,0,1,0,4,2,4,4,4,1,4,1,2,3,2,3,4,2,4,2,4,3,0,2,4,2,2,1,4,2,4,4
15062146,2,4,3,3,1,1,0,4,3,0,3,4,1,3,1,2,4,2,3,4,3,3,1,4,2,1,2,3,3,2,4,1,2,4,3
15062147,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15062149,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15062150,2,2,1,1,0,1,0,4,1,3,4,3,0,4,1,3,1,4,1,3,3,4,2,4,4,0,3,4,3,4,3,3,1,4,4
15062151,3,3,3,2,1,2,0,4,2,2,4,3,0,4,0,2,3,3,3,4,2,3,1,4,2,1,2,2,1,0,4,4,1,4,3
15062152,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,2,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15062153,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,4,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15062332,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15062333,3,3,4,2,0,1,0,3,2,3,3,2,1,4,1,2,4,3,4,4,3,4,2,4,4,0,2,4,3,2,3,4,1,4,4
15062334,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,2,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
15062335,3,3,4,1,0,0,0,4,3,4,4,3,0,4,1,1,3,4,3,4,2,4,4,4,4,0,3,4,2,2,2,3,1,4,4
15062337,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062338,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,4,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062339,2,2,2,0,0,1,0,2,2,4,4,1,0,4,1,2,2,2,3,4,3,4,2,4,3,0,2,3,2,2,1,3,2,4,3
15062344,3,2,3,2,0,0,0,4,3,2,3,2,2,3,2,3,3,4,3,3,0,2,3,4,3,0,3,3,2,2,3,3,3,4,2
15062346,2,2,2,1,1,0,0,4,2,3,3,2,0,4,0,2,3,4,3,3,1,4,3,4,3,1,3,4,2,0,3,4,1,4,4
15062347,3,2,4,1,0,1,0,3,3,4,4,3,0,4,0,2,3,4,3,3,1,4,4,4,3,0,4,4,4,2,3,4,2,4,4
15062349,3,3,4,1,0,0,0,4,2,3,4,3,1,4,1,1,3,2,3,4,1,4,3,4,3,0,3,4,4,0,3,3,2,4,4
15062350,3,3,2,2,0,2,0,3,2,3,4,3,1,4,1,2,3,4,3,4,2,4,2,4,4,0,2,4,2,2,2,4,2,4,4
15062351,2,2,2,1,1,1,0,3,3,1,4,3,0,4,0,2,4,4,3,4,1,2,1,4,2,1,2,3,2,1,4,2,0,4,3
15062353,3,4,3,1,0,2,0,2,3,3,3,1,0,4,0,3,3,3,3,4,2,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15062354,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062356,2,4,3,3,1,1,0,4,3,0,3,4,1,3,1,2,4,2,3,4,3,3,1,4,2,1,2,3,3,2,4,1,2,4,3
15062357,4,2,3,0,0,2,0,2,2,2,3,1,0,4,0,1,3,3,3,4,2,4,3,4,3,0,2,4,2,0,4,3,3,4,4
15062358,3,3,4,1,0,1,0,4,3,3,3,2,0,4,0,3,2,3,3,4,3,4,3,4,3,0,2,4,1,0,3,4,2,4,4
15062359,2,2,1,4,1,2,1,2,4,2,4,3,1,4,2,3,1,4,2,4,1,3,3,3,4,1,3,4,3,2,2,2,0,3,4
15062360,3,3,1,2,2,1,1,4,4,2,3,3,1,3,1,1,3,4,4,4,3,4,2,3,2,2,0,3,1,2,3,1,2,3,2
15062361,3,4,4,1,0,1,0,3,3,2,3,4,1,4,1,1,4,3,4,4,2,4,3,4,4,0,2,4,2,2,3,3,2,4,4
15062363,2,4,2,1,0,2,1,4,3,0,3,3,1,3,1,0,4,3,3,4,2,2,2,3,1,0,1,3,2,1,3,3,1,3,3
15062366,4,1,4,2,1,1,0,3,3,2,4,4,0,4,0,2,2,4,3,4,1,4,1,4,4,0,2,4,2,1,3,3,3,4,4
15062367,4,3,4,0,0,2,0,2,1,2,4,2,1,4,1,2,4,3,4,4,3,4,3,4,3,0,3,4,3,2,3,4,4,4,4
15062368,3,1,2,1,0,2,0,2,3,4,4,3,0,4,0,3,3,3,3,3,0,4,2,4,4,0,3,4,3,2,2,4,2,4,4
15062369,4,2,2,0,1,2,0,3,3,2,4,3,0,4,0,2,4,3,3,4,1,3,2,4,2,1,2,3,3,2,3,3,0,4,3
15062371,2,4,3,1,1,2,1,3,3,3,3,1,0,4,0,1,4,3,3,4,3,3,2,3,2,1,0,3,2,2,3,1,3,3,3
