SAMPLES,c1_10109,c1_12015,c1_12320,c1_12345,c1_13135,c1_15044,c1_2112,c1_307,c2_15045,c2_19584,c2_21934,c2_34789,c2_34863,c2_34864,c2_34866,c2_41405,c2_41412,c2_42655,c2_43998,c2_44000,c2_44307,c2_4480,c2_46081,c2_46100,c2_46107,c2_46777,c2_50983,c2_51974,c2_52905,c2_53943,c2_56145,c2_56238,c2_57284,c2_8867,c2_942
15061965,2,2,3,NA,0,1,0,4,2,3,2,2,1,2,1,4,4,NA,3,3,NA,2,4,4,4,3,4,3,4,4,4,4,1,4,4
15061966,3,1,4,4,0,2,0,3,2,1,3,2,1,4,3,4,4,0,3,3,0,3,4,4,4,1,3,3,4,4,4,2,0,4,4
15061967,0,2,4,4,0,2,0,4,1,2,3,2,2,4,1,4,4,0,4,4,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15061968,1,2,3,3,0,1,0,3,0,2,2,2,1,3,2,4,4,0,2,2,1,1,4,4,4,3,4,3,4,3,4,4,1,4,4
15061969,3,2,4,4,1,2,1,2,2,2,2,2,2,4,0,3,3,0,4,4,1,3,4,4,4,1,4,3,4,3,3,4,0,3,4
15062036,0,2,4,4,0,3,0,3,2,0,3,2,1,4,2,4,4,0,3,3,0,1,4,4,4,1,3,3,4,4,4,4,0,4,4
15062038,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062039,1,2,4,4,1,1,1,3,1,1,2,1,2,4,1,3,3,1,4,4,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15062050,2,2,4,4,1,1,1,4,2,0,4,2,1,4,2,3,3,1,3,3,1,3,4,4,4,3,4,3,4,4,3,3,0,3,4
15062051,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062052,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062053,1,2,4,4,1,1,1,3,1,1,2,1,2,4,1,3,3,1,4,4,1,1,4,4,4,2,4,2,4,4,3,4,0,3,4
15062063,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15062067,3,2,4,4,1,2,1,2,2,2,2,2,2,4,0,3,3,0,4,4,1,3,4,4,4,1,4,3,4,3,3,4,0,3,4
15062069,2,2,4,4,0,2,0,4,3,1,3,3,1,4,2,4,4,0,2,2,0,4,3,4,3,2,4,3,2,4,4,4,0,4,4
15062071,3,2,3,3,0,2,0,4,2,2,2,2,1,3,1,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,1,4,4
15062080,1,3,4,NA,0,2,1,4,1,2,2,2,2,2,1,4,3,NA,4,4,1,2,NA,4,NA,2,4,3,4,NA,4,3,0,3,4
15062081,2,1,4,4,0,2,0,4,1,2,1,1,1,3,2,4,4,1,3,3,0,1,4,4,4,0,4,3,4,4,4,4,0,4,4
15062092,1,3,4,4,0,2,0,4,1,0,2,1,1,4,3,4,4,0,3,3,0,1,4,4,4,2,4,3,4,4,4,4,0,4,4
15062094,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15062097,2,0,4,4,0,1,0,3,2,2,1,0,0,4,2,4,4,0,3,3,0,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062100,3,1,4,4,1,0,1,3,3,4,2,3,1,4,0,3,3,0,3,3,0,3,4,4,4,2,4,3,4,3,3,4,0,3,3
15062101,2,1,4,4,0,3,0,3,1,1,3,0,1,4,1,4,4,0,3,3,1,0,4,4,4,3,2,3,4,4,4,4,1,4,4
15062102,2,2,4,4,0,1,0,3,3,3,3,2,1,3,1,4,4,0,3,3,1,2,4,4,4,2,4,3,4,4,4,4,1,4,2
15062103,0,4,4,4,0,1,0,4,0,2,1,2,2,2,2,4,4,1,3,3,2,1,2,2,NA,1,1,3,2,NA,4,2,1,4,1
15062105,3,2,4,4,0,1,0,2,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15062106,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15062107,2,2,4,4,0,1,0,3,1,0,3,1,1,4,3,4,4,0,4,4,0,3,4,4,4,2,4,3,4,4,4,4,0,4,4
15062108,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15062109,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062112,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15062115,3,3,4,4,0,1,0,3,2,2,2,2,2,3,2,4,4,0,4,4,1,0,4,4,4,3,4,3,4,4,4,3,1,4,4
15062117,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062118,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062119,1,2,4,4,0,1,0,4,0,1,3,1,1,4,3,4,4,0,3,3,1,0,4,4,4,4,3,3,4,4,4,4,1,4,4
15062122,1,2,4,4,0,2,0,3,1,2,1,2,0,4,4,4,4,0,3,3,0,3,3,3,3,4,1,3,3,4,4,4,0,4,4
15062124,2,2,4,4,1,1,0,4,0,2,3,2,1,4,3,4,3,0,4,4,0,1,4,4,4,2,4,3,4,4,4,3,0,3,4
15062126,3,2,4,4,0,1,0,3,2,2,2,1,1,3,3,4,4,0,4,4,NA,1,4,4,4,3,3,3,4,4,4,3,1,4,4
15062133,3,1,4,4,0,2,0,4,3,0,2,3,1,4,3,4,4,0,2,2,0,4,4,4,4,2,4,3,4,4,4,3,0,4,4
15062136,1,1,3,3,0,2,0,4,1,4,4,2,3,3,0,4,4,1,4,4,0,3,4,4,4,1,4,3,4,4,4,2,1,4,2
15062139,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15062143,2,1,4,4,0,3,0,3,1,1,3,0,1,4,1,4,4,0,3,3,1,0,4,4,4,3,2,3,4,4,4,4,1,4,4
15062144,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15062145,2,2,4,4,0,2,0,3,0,1,3,0,0,4,3,4,4,1,3,3,0,2,4,4,4,2,2,3,4,3,4,3,1,4,4
15062146,3,1,4,4,0,2,0,4,2,1,3,3,1,4,2,4,4,0,3,3,0,3,4,4,4,3,3,3,4,4,4,2,0,4,3
15062147,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15062149,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15062150,1,3,4,4,0,0,0,3,2,2,4,1,1,4,1,4,4,0,2,2,0,1,4,4,4,3,4,3,4,4,4,2,3,4,4
15062151,2,1,4,4,0,3,0,4,2,1,3,2,1,4,3,4,4,0,3,3,0,1,4,4,4,1,3,3,4,4,4,3,0,4,4
15062152,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15062153,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,2
15062332,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,3,4,4,3,4,1,4,3
15062333,2,2,3,3,0,1,0,3,1,1,3,1,2,3,2,4,4,0,3,3,0,0,4,4,4,3,4,3,4,4,4,2,1,4,3
15062334,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,2,2,4,4,3,4,1,4,3
15062335,3,0,3,3,0,3,0,4,0,3,4,2,2,3,0,4,4,0,3,3,0,4,3,3,3,2,4,3,3,3,4,2,1,4,4
15062337,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062338,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062339,3,2,4,4,0,1,0,4,1,2,3,2,2,4,2,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,0,4,4
15062344,3,0,4,4,0,1,0,3,3,1,3,1,1,4,2,4,4,0,3,3,0,4,4,4,4,2,4,3,4,4,4,4,0,4,4
15062346,1,4,4,4,0,1,0,4,2,2,2,2,1,4,1,4,4,0,4,4,0,1,4,4,4,2,3,3,4,4,4,3,0,4,4
15062347,2,1,4,4,0,1,0,4,2,2,2,3,1,4,1,4,4,1,4,4,1,1,4,4,4,4,4,3,4,4,4,4,1,4,4
15062349,1,1,4,4,0,1,0,4,0,1,3,1,1,4,3,4,4,0,3,3,1,0,4,4,4,4,2,3,4,4,4,4,1,4,4
15062350,1,1,3,3,0,2,0,3,1,1,2,2,2,3,1,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,4,0,4,4
15062351,3,1,4,4,0,2,0,4,3,0,2,3,1,4,3,4,4,0,2,2,0,4,4,4,4,2,4,3,4,4,4,3,0,4,4
15062353,2,1,4,4,0,2,0,4,2,0,1,2,1,4,3,4,4,0,2,2,1,1,4,4,4,2,4,3,4,3,4,4,0,4,4
15062354,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062356,3,1,4,4,0,2,0,4,2,1,3,3,1,4,2,4,4,0,3,3,0,3,4,4,4,3,3,3,4,4,4,2,0,4,3
15062357,3,2,4,4,0,1,0,3,3,2,2,1,1,3,3,4,4,0,4,4,0,2,4,4,4,2,4,3,4,4,4,3,1,4,4
15062358,0,4,4,4,0,2,0,4,0,2,2,1,3,2,1,4,4,1,3,3,1,2,3,3,3,1,2,3,3,3,4,3,1,4,3
15062359,3,3,4,4,1,1,1,3,2,2,2,2,0,4,2,3,3,0,4,4,2,1,3,3,3,3,4,3,4,4,3,4,1,3,4
15062360,3,2,4,4,1,2,1,2,2,2,2,2,2,4,0,3,3,0,4,4,1,3,4,4,4,1,4,3,4,3,3,4,0,3,4
15062361,2,1,3,3,0,3,0,4,0,1,4,0,1,4,2,4,4,0,3,3,0,3,4,4,4,2,4,3,4,3,4,3,2,4,4
15062363,1,2,4,4,1,1,1,3,1,1,2,1,2,4,1,3,3,1,4,4,1,1,4,4,4,2,4,3,4,4,3,4,0,3,4
15062366,3,1,3,3,0,2,0,4,3,0,1,1,0,4,4,4,4,0,3,3,0,0,4,4,4,2,4,3,4,4,4,4,0,4,4
15062367,3,3,4,4,0,1,0,3,2,2,2,2,2,3,2,4,4,0,4,4,1,0,4,4,4,3,4,3,4,4,4,3,1,4,4
15062368,2,0,4,4,0,2,0,4,2,0,2,3,2,4,2,4,4,0,4,4,1,1,4,4,4,3,4,3,4,4,4,4,0,4,4
15062369,3,1,4,4,0,2,0,4,3,2,3,3,2,4,2,4,4,0,2,2,0,3,4,4,4,3,4,3,4,4,4,3,0,4,4
15062371,2,2,3,3,1,3,1,3,0,1,1,1,1,3,3,3,3,0,3,3,1,0,4,4,4,2,3,3,4,4,3,4,1,4,3
