SAMPLES,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_14992,c1_15218,c1_15485,c1_216,c1_4464,c1_449,c1_7192,c1_7964,c1_8763,c1_9619,c2_10683,c2_17060,c2_18549,c2_21309,c2_21572,c2_26167,c2_31181,c2_32056,c2_39191,c2_49265,c2_50283,c2_50324,c2_51051,c2_52205,c2_54613,c2_55240,c2_6683,c2_8253,c2_8867
15061965,1,1,4,3,0,4,2,0,1,1,4,3,2,2,1,2,4,1,3,3,0,2,4,2,3,NA,3,NA,2,1,1,3,3,1,4
15061966,0,1,4,4,0,4,4,2,1,2,3,2,3,2,0,4,3,3,4,4,2,2,4,4,4,1,3,3,4,0,0,4,4,0,4
15061967,0,1,4,3,0,3,2,1,1,3,4,3,1,3,1,3,4,1,4,3,1,2,4,3,4,1,4,4,4,1,1,2,4,2,4
15061968,0,1,4,4,0,4,3,1,1,3,3,3,2,4,2,4,4,2,4,4,0,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15061969,0,1,4,3,1,4,3,2,2,3,3,4,3,1,1,4,4,2,4,4,1,3,3,4,2,2,2,2,3,1,0,3,3,3,3
15062036,0,1,4,4,0,4,2,1,2,3,4,4,3,2,0,4,3,3,4,4,2,1,4,4,4,2,3,3,4,0,0,2,4,2,4
15062038,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062039,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15062050,0,0,4,3,1,4,4,2,0,2,4,2,3,3,0,4,4,2,4,4,1,1,4,4,4,1,2,2,4,0,0,4,4,3,3
15062051,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062052,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062053,0,1,4,3,1,4,3,3,1,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,3,NA,3,0,0,3,4,0,3
15062063,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15062067,0,1,4,3,1,4,3,2,2,3,3,4,3,1,1,4,4,2,4,4,1,3,3,4,2,2,2,2,3,1,0,3,3,3,3
15062069,0,2,4,4,0,4,3,2,1,2,3,3,4,3,1,4,3,3,4,4,2,3,4,4,2,0,2,3,4,0,0,4,4,4,4
15062071,1,2,4,3,0,4,2,0,3,0,4,3,2,3,1,2,4,2,2,3,0,1,4,2,2,1,3,3,2,2,1,4,3,1,4
15062080,0,1,4,4,0,4,4,1,0,4,3,4,3,3,1,4,4,2,4,4,1,1,4,4,4,1,3,3,3,0,0,3,4,1,3
15062081,0,1,4,4,0,4,2,0,1,2,4,3,3,1,2,3,4,1,4,4,0,0,4,3,4,1,4,4,4,0,0,2,4,2,4
15062092,0,1,4,4,0,4,2,1,1,3,2,3,2,3,2,4,3,1,4,4,1,2,4,4,4,0,4,4,4,0,0,2,4,1,4
15062094,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062097,0,2,4,4,0,4,3,1,3,1,3,2,2,1,1,3,4,3,4,4,0,1,4,3,4,0,4,4,3,0,0,2,4,1,4
15062100,0,2,4,3,1,4,2,2,2,3,4,3,2,2,1,4,4,1,4,4,0,3,3,4,4,0,2,2,2,1,0,3,3,2,3
15062101,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15062102,0,2,4,2,0,4,0,0,1,3,4,3,3,0,3,3,4,2,4,4,0,2,4,3,2,NA,2,2,2,1,0,3,4,2,4
15062103,0,1,4,4,0,4,4,1,0,4,1,4,1,2,3,4,4,1,4,4,0,1,4,4,4,1,4,4,4,0,0,2,4,2,4
15062105,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062106,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15062107,0,0,4,4,0,4,3,1,1,4,2,4,2,4,1,4,4,0,4,4,0,2,4,4,4,0,4,4,4,0,0,4,4,2,4
15062108,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15062109,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062112,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062115,0,2,4,4,0,4,3,2,2,3,2,4,4,3,2,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15062117,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062118,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062119,0,1,4,4,0,4,2,3,2,1,3,2,2,2,2,4,3,2,4,4,2,3,4,4,4,1,4,4,4,0,0,2,4,1,4
15062122,0,1,3,4,0,4,3,1,3,3,3,3,2,3,1,4,4,1,4,4,2,0,4,4,3,0,2,2,4,0,0,3,4,2,4
15062124,0,1,3,3,1,3,2,0,0,2,4,3,0,2,1,3,4,2,4,2,0,2,3,3,3,0,2,2,4,1,1,3,4,3,3
15062126,0,1,4,4,0,4,2,2,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062133,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15062136,0,0,4,4,0,4,3,2,3,2,1,3,2,4,1,4,4,3,4,4,1,3,4,4,4,1,2,2,4,0,0,3,4,0,4
15062139,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15062143,0,0,4,4,0,4,3,1,3,3,3,4,2,2,0,3,4,3,4,4,1,2,4,3,4,1,4,4,4,0,0,2,4,1,4
15062144,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062145,0,1,4,4,0,4,3,1,2,3,3,3,2,3,2,3,3,1,4,4,1,1,4,3,4,0,4,4,4,0,0,3,4,2,4
15062146,0,1,4,4,0,4,3,0,2,1,4,3,1,2,0,4,4,2,4,4,0,2,4,4,3,0,1,1,4,0,0,3,4,3,4
15062147,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15062149,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15062150,0,1,4,4,0,4,4,2,3,1,2,1,2,3,0,3,4,2,3,4,0,3,4,3,4,0,4,4,3,0,0,2,4,0,4
15062151,0,0,4,4,0,4,4,1,0,4,3,4,4,2,1,4,3,1,4,4,NA,3,4,4,4,1,4,4,4,0,0,3,4,2,4
15062152,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15062153,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,2,4,1,4
15062332,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15062333,0,1,4,4,0,4,3,1,1,3,2,3,3,3,3,4,4,1,4,4,NA,1,4,4,4,0,4,4,4,0,0,2,4,1,4
15062334,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
15062335,0,1,4,3,0,4,4,1,3,1,3,1,3,2,1,4,4,2,4,4,1,1,4,4,4,2,4,4,3,0,0,2,4,1,4
15062337,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062338,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062339,0,0,4,4,0,2,2,2,2,2,1,3,3,3,2,4,3,2,4,2,2,2,4,4,2,0,4,4,4,0,1,2,4,1,4
15062344,0,0,4,3,0,4,4,2,2,3,1,3,2,2,0,4,4,3,4,4,1,1,4,4,4,0,1,1,3,0,0,3,4,1,4
15062346,0,0,4,4,0,4,3,2,2,3,3,4,3,2,0,2,4,3,4,4,0,1,4,2,4,0,4,4,3,2,0,3,4,2,4
15062347,0,2,4,4,0,4,2,1,2,1,4,2,2,1,2,3,3,1,4,4,0,0,4,3,4,1,4,4,3,0,0,3,4,3,4
15062349,0,1,4,4,0,4,2,3,2,1,3,2,2,2,2,4,3,2,4,4,2,3,4,4,4,1,4,4,4,0,0,2,4,1,4
15062350,0,0,4,4,0,4,3,1,1,3,3,3,3,3,0,3,4,2,4,4,2,3,4,3,3,0,4,4,4,0,0,2,4,1,4
15062351,0,1,4,4,0,4,3,2,0,1,2,2,2,3,1,4,3,3,4,4,1,3,4,4,3,0,2,2,4,0,0,4,4,2,4
15062353,0,0,4,4,0,4,2,2,2,3,4,3,2,3,0,4,4,3,4,4,2,3,4,4,4,1,4,4,4,0,0,3,4,3,4
15062354,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062356,0,1,4,4,0,4,3,0,2,1,4,3,1,2,0,4,4,2,4,4,0,2,4,4,3,0,1,1,4,0,0,3,4,3,4
15062357,0,1,4,4,0,4,2,1,2,1,3,3,2,3,1,4,4,2,4,4,1,2,4,4,4,0,3,3,4,0,0,2,4,0,4
15062358,0,1,4,4,0,4,4,1,0,3,1,3,2,3,2,4,4,1,4,4,1,1,4,4,4,1,4,4,4,0,0,3,4,2,4
15062359,0,1,4,3,1,4,4,1,2,2,2,3,1,3,0,3,3,4,3,2,1,4,3,4,2,1,3,3,3,0,1,3,3,1,3
15062360,0,1,4,3,1,4,3,2,2,3,3,4,3,1,1,4,4,2,4,4,1,3,3,4,2,2,2,2,3,1,0,3,3,3,3
15062361,0,0,4,4,0,4,3,0,1,2,4,3,3,3,0,4,4,2,4,4,1,2,4,4,4,1,4,4,4,0,0,2,4,1,4
15062363,0,1,4,3,1,4,3,3,2,3,4,3,2,4,2,4,4,1,4,4,1,1,4,4,4,1,4,4,3,0,0,3,4,0,3
15062366,0,1,4,4,0,4,4,2,0,2,3,1,4,3,2,4,3,2,4,4,0,3,4,4,4,0,4,4,4,0,0,1,4,1,4
15062367,0,1,4,4,0,4,3,2,2,3,2,4,4,3,3,4,4,2,4,4,1,1,4,4,4,0,4,4,4,0,0,3,4,0,4
15062368,0,0,4,4,0,4,2,1,3,3,3,3,1,2,1,4,4,2,4,4,2,1,4,4,4,1,4,4,4,0,0,1,4,1,4
15062369,0,1,4,3,0,4,3,2,1,1,3,2,3,3,1,3,4,2,4,4,1,2,4,3,4,2,4,4,3,1,0,3,4,2,4
15062371,0,1,4,3,1,4,2,1,3,3,3,4,4,2,0,4,3,3,3,4,1,2,2,4,2,2,3,3,4,0,0,2,3,3,4
