SAMPLES,c1_14108,c1_14423,c1_15909,c1_16643,c1_4238,c1_4925,c1_5126,c1_7132,c2_10615,c2_10690,c2_11330,c2_12770,c2_13133,c2_13177,c2_13180,c2_19081,c2_22165,c2_25179,c2_27635,c2_30460,c2_33657,c2_4030,c2_4156,c2_42761,c2_44816,c2_45472,c2_48128,c2_50220,c2_51370,c2_51567,c2_52196,c2_52202,c2_52203,c2_56602,c2_58249
15061965,3,4,3,4,3,3,4,2,3,1,1,4,1,0,1,2,1,3,4,2,2,2,0,2,1,1,1,2,NA,NA,1,2,3,0,3
15061966,4,3,4,4,3,1,4,0,4,0,2,3,1,1,1,1,0,2,3,3,3,2,0,0,2,1,1,2,0,3,0,3,4,0,3
15061967,3,3,4,3,3,2,4,2,3,1,1,3,1,1,1,1,3,3,3,3,4,1,1,0,2,1,2,1,0,4,0,4,4,1,2
15061968,2,4,4,4,4,1,3,2,4,0,2,3,0,0,0,1,0,4,3,3,2,3,0,0,2,3,2,1,1,4,0,4,4,1,1
15061969,3,4,2,3,2,1,3,3,4,0,1,4,2,2,2,3,0,2,4,3,3,3,0,1,2,2,2,2,1,4,0,4,4,0,2
15062036,4,4,3,3,3,1,4,2,4,0,2,4,1,1,1,1,1,2,4,4,3,2,0,1,2,2,2,0,0,4,0,4,4,0,3
15062038,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062039,2,3,2,3,2,0,4,2,3,1,2,4,2,2,2,2,0,4,4,4,4,2,0,2,2,2,1,1,1,3,0,4,4,1,2
15062050,4,4,4,4,3,1,3,0,4,0,2,4,1,1,1,1,0,4,4,3,4,2,0,1,2,1,1,1,1,3,0,4,4,0,3
15062051,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062052,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062053,2,3,2,3,2,0,4,2,3,1,2,4,2,2,2,2,0,4,NA,4,4,2,0,2,2,2,1,1,1,3,0,4,4,1,2
15062063,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15062067,3,4,2,3,2,1,3,3,4,0,1,4,2,2,2,3,0,2,4,3,3,3,0,1,2,2,2,2,1,4,0,4,4,0,2
15062069,3,4,4,4,4,2,3,1,4,0,1,3,0,0,0,1,1,4,3,2,2,4,1,0,4,0,2,3,0,2,0,4,4,0,3
15062071,4,4,4,4,3,2,4,2,3,1,2,4,1,1,1,2,2,3,4,4,4,2,0,3,0,1,2,1,0,NA,1,1,3,0,4
15062080,3,4,3,4,4,3,4,0,4,0,3,3,0,0,1,1,2,3,NA,3,3,2,0,1,2,1,1,0,1,4,1,3,3,0,1
15062081,4,4,4,4,4,2,4,0,3,1,1,4,0,0,0,2,2,3,4,3,3,4,0,2,0,1,1,2,0,4,1,3,3,0,1
15062092,4,4,3,4,3,2,4,1,3,1,3,3,1,1,1,2,2,3,3,4,3,1,0,1,2,2,2,1,0,4,0,4,4,1,1
15062094,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15062097,2,4,3,4,4,3,3,1,3,1,1,4,0,0,0,2,1,3,4,2,2,2,0,1,1,2,2,2,0,4,0,4,4,0,3
15062100,2,4,3,2,4,1,3,2,4,0,1,2,0,0,0,1,1,2,2,2,3,2,0,0,2,0,2,3,1,4,0,4,4,0,1
15062101,3,4,3,4,4,1,4,0,4,0,1,3,0,0,0,2,0,3,3,3,3,2,0,2,3,2,2,2,1,4,0,4,4,1,2
15062102,3,4,4,4,3,0,4,1,4,0,1,2,1,1,1,2,0,1,2,4,3,2,0,0,1,0,0,3,1,4,0,3,4,1,2
15062103,2,4,4,4,4,4,4,0,2,2,3,3,0,0,0,0,4,4,3,2,2,1,0,0,1,3,1,0,2,4,1,3,3,0,0
15062105,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15062106,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15062107,4,3,3,4,3,1,4,0,3,1,2,3,1,1,1,2,2,4,3,4,4,1,0,0,2,3,1,2,0,4,0,3,4,0,1
15062108,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15062109,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062112,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15062115,3,4,4,4,4,2,3,2,4,0,1,3,0,0,0,0,1,3,3,3,2,1,0,2,1,1,2,2,1,4,0,4,4,0,1
15062117,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062118,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062119,2,4,3,4,3,2,4,0,3,1,2,4,1,1,1,1,1,3,4,3,3,3,0,2,2,2,2,0,1,4,0,4,4,2,3
15062122,3,NA,4,4,4,3,3,1,4,0,0,2,0,0,0,1,0,4,2,2,2,2,0,0,4,0,0,4,0,3,0,4,4,0,1
15062124,3,4,4,4,3,1,4,2,4,0,1,3,1,1,1,1,2,2,3,3,3,2,1,1,3,1,0,2,0,4,0,3,4,0,3
15062126,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,1,0,1,1,2,2,0,NA,4,1,4,3,2,3
15062133,4,3,4,4,3,1,4,0,3,1,3,3,1,1,1,1,0,4,3,3,3,2,0,0,3,1,1,1,0,4,0,4,4,0,4
15062136,4,4,3,4,4,1,4,0,4,0,0,4,0,0,0,3,1,4,4,NA,3,3,1,0,3,0,2,2,0,3,1,3,3,2,4
15062139,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15062143,3,4,3,4,4,1,4,0,4,0,1,3,0,0,0,2,0,3,3,3,3,2,0,2,3,2,2,2,1,4,0,4,4,1,2
15062144,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15062145,4,4,4,4,3,3,3,2,3,1,1,4,1,1,1,2,1,3,4,3,3,1,0,1,0,0,1,2,0,4,0,4,4,2,1
15062146,4,3,4,3,3,0,4,1,3,1,1,4,1,1,1,2,0,2,4,3,2,3,0,0,3,1,0,2,0,4,0,4,4,1,4
15062147,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15062149,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15062150,4,NA,3,3,4,0,4,0,4,2,1,2,0,0,0,3,1,3,2,2,3,3,0,2,3,3,2,4,0,4,0,3,4,0,3
15062151,4,3,4,4,4,1,4,0,3,1,4,2,0,0,0,4,1,2,2,4,4,3,0,1,3,0,1,0,0,4,0,4,4,0,1
15062152,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15062153,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15062332,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15062333,2,4,4,4,4,2,3,0,4,0,3,3,0,0,0,1,2,4,3,4,2,2,0,1,1,2,1,2,0,4,0,4,4,2,1
15062334,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
15062335,4,4,4,4,4,3,4,2,4,0,0,2,0,0,0,3,2,3,2,NA,1,1,0,1,2,2,1,2,0,4,2,2,2,0,3
15062337,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062338,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062339,3,4,4,3,3,0,3,2,4,0,0,3,0,0,0,4,1,3,3,3,3,2,0,0,3,1,1,2,0,4,0,4,4,0,3
15062344,4,3,3,3,4,1,4,1,3,1,1,4,0,0,0,3,1,4,4,3,3,0,0,0,1,0,1,2,0,4,0,4,4,0,3
15062346,4,4,3,4,4,2,3,0,3,1,2,2,0,0,0,2,1,4,2,2,3,2,0,0,2,1,3,0,0,3,0,2,4,0,1
15062347,2,4,4,4,3,1,2,1,4,0,2,3,1,1,1,3,1,3,3,4,2,1,0,2,2,1,2,2,1,4,0,4,4,1,3
15062349,2,4,3,4,3,2,4,0,3,1,2,4,1,1,1,1,1,3,4,3,3,3,0,2,2,2,2,0,1,4,0,4,4,2,3
15062350,4,4,2,4,3,0,4,2,3,1,1,4,1,1,1,2,0,3,4,4,2,0,0,3,0,1,2,2,0,4,0,4,4,1,1
15062351,4,3,4,4,3,1,4,0,3,1,3,3,1,1,1,1,0,4,3,3,3,2,0,0,3,1,1,1,0,4,0,4,4,0,4
15062353,3,4,3,4,4,2,3,1,4,0,1,2,0,0,0,1,1,4,3,3,2,1,0,2,2,1,1,2,1,4,0,4,4,1,1
15062354,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062356,4,3,4,3,3,0,4,1,3,1,1,4,1,1,1,2,0,2,4,3,2,3,0,0,3,1,0,2,0,4,0,4,4,1,4
15062357,3,4,3,4,3,2,4,1,3,1,3,3,1,1,1,1,1,3,3,4,2,0,0,1,1,3,2,0,0,3,1,3,3,1,3
15062358,3,4,3,4,3,3,4,0,3,1,2,3,1,1,1,1,3,4,3,2,3,1,0,1,1,2,1,0,1,4,1,3,3,0,1
15062359,3,4,2,3,2,1,4,1,2,1,1,4,1,2,2,2,3,4,4,4,2,3,1,3,1,2,0,2,2,4,0,4,4,0,2
15062360,3,4,2,3,2,1,3,3,4,0,1,4,2,2,2,3,0,2,4,3,3,3,0,1,2,2,2,2,1,4,0,4,4,0,2
15062361,4,4,2,4,4,3,4,2,3,1,1,3,0,0,0,2,2,3,3,2,3,1,0,0,1,2,1,2,0,4,0,4,4,2,2
15062363,2,3,2,3,2,0,4,2,3,1,2,4,2,2,2,2,0,4,4,4,4,2,0,2,2,2,1,1,1,3,0,4,4,1,2
15062366,4,4,4,4,3,1,4,0,3,3,3,2,1,1,1,3,2,3,3,4,2,1,0,1,1,1,1,1,0,4,0,3,4,0,2
15062367,3,4,4,4,4,2,3,2,4,0,1,3,0,0,0,0,1,3,3,3,2,1,0,2,1,1,2,2,1,4,0,4,4,0,1
15062368,3,4,2,4,3,3,4,0,3,1,2,3,1,1,1,1,2,3,3,3,4,1,0,1,2,3,2,2,1,4,0,4,4,1,1
15062369,4,3,4,4,4,1,4,1,4,0,2,4,0,0,0,3,0,4,4,3,3,3,1,0,3,0,2,2,0,4,0,3,4,0,4
15062371,4,4,4,3,3,1,2,2,4,0,3,3,1,1,1,1,1,2,3,4,3,2,1,2,2,1,2,2,1,4,1,2,3,0,2
