Prefix,HCL_component,Traits,Models,Predictive_ability
SecTuber,L,SecTuber.LCH.L,RKHS,0.488
Tallo,C,Tallo.LCH.C,BA,0.479
Tallo,C,Tallo.LCH.C,BA,0.516
Tallo,C,Tallo.LCH.C,BA,0.605
Tallo,C,Tallo.LCH.C,BA,0.502
Tallo,C,Tallo.LCH.C,BA,0.509
Tallo,C,Tallo.LCH.C,BA,0.557
Tallo,C,Tallo.LCH.C,BB,0.449
Tallo,C,Tallo.LCH.C,BB,0.563
Tallo,C,Tallo.LCH.C,BB,0.593
Tallo,C,Tallo.LCH.C,BB,0.547
Tallo,C,Tallo.LCH.C,BB,0.532
Tallo,C,Tallo.LCH.C,BB,0.542
Tallo,C,Tallo.LCH.C,BC,0.605
Tallo,C,Tallo.LCH.C,BC,0.526
Tallo,C,Tallo.LCH.C,BC,0.572
Tallo,C,Tallo.LCH.C,BC,0.546
Tallo,C,Tallo.LCH.C,BC,0.526
Tallo,C,Tallo.LCH.C,BC,0.447
Tallo,C,Tallo.LCH.C,BL,0.422
Tallo,C,Tallo.LCH.C,BL,0.506
Tallo,C,Tallo.LCH.C,BL,0.585
Tallo,C,Tallo.LCH.C,BL,0.501
Tallo,C,Tallo.LCH.C,BL,0.508
Tallo,C,Tallo.LCH.C,BL,0.575
Tallo,C,Tallo.LCH.C,BRR,0.615
Tallo,C,Tallo.LCH.C,BRR,0.511
Tallo,C,Tallo.LCH.C,BRR,0.44
Tallo,C,Tallo.LCH.C,BRR,0.565
Tallo,C,Tallo.LCH.C,BRR,0.497
Tallo,C,Tallo.LCH.C,BRR,0.46
Tallo,C,Tallo.LCH.C,GBLUP,0.516
Tallo,C,Tallo.LCH.C,GBLUP,0.52
Tallo,C,Tallo.LCH.C,GBLUP,0.514
Tallo,C,Tallo.LCH.C,GBLUP,0.531
Tallo,C,Tallo.LCH.C,GBLUP,0.54
Tallo,C,Tallo.LCH.C,GBLUP,0.43
Tallo,C,Tallo.LCH.C,EGBLUP,0.54
Tallo,C,Tallo.LCH.C,EGBLUP,0.513
Tallo,C,Tallo.LCH.C,EGBLUP,0.584
Tallo,C,Tallo.LCH.C,EGBLUP,0.496
Tallo,C,Tallo.LCH.C,EGBLUP,0.425
Tallo,C,Tallo.LCH.C,EGBLUP,0.553
Tallo,C,Tallo.LCH.C,RKHS,0.468
Tallo,C,Tallo.LCH.C,RKHS,0.662
Tallo,C,Tallo.LCH.C,RKHS,0.48
Tallo,C,Tallo.LCH.C,RKHS,0.519
Tallo,C,Tallo.LCH.C,RKHS,0.451
Tallo,C,Tallo.LCH.C,RKHS,0.605
Tallo,H,Tallo.LCH.H,BA,0.512
Tallo,H,Tallo.LCH.H,BA,0.542
Tallo,H,Tallo.LCH.H,BA,0.484
Tallo,H,Tallo.LCH.H,BA,0.558
Tallo,H,Tallo.LCH.H,BA,0.586
Tallo,H,Tallo.LCH.H,BA,0.393
Tallo,H,Tallo.LCH.H,BB,0.534
Tallo,H,Tallo.LCH.H,BB,0.462
Tallo,H,Tallo.LCH.H,BB,0.519
Tallo,H,Tallo.LCH.H,BB,0.52
Tallo,H,Tallo.LCH.H,BB,0.456
Tallo,H,Tallo.LCH.H,BB,0.515
Tallo,H,Tallo.LCH.H,BC,0.501
Tallo,H,Tallo.LCH.H,BC,0.427
Tallo,H,Tallo.LCH.H,BC,0.507
Tallo,H,Tallo.LCH.H,BC,0.418
Tallo,H,Tallo.LCH.H,BC,0.528
Tallo,H,Tallo.LCH.H,BC,0.474
Tallo,H,Tallo.LCH.H,BL,0.457
Tallo,H,Tallo.LCH.H,BL,0.552
Tallo,H,Tallo.LCH.H,BL,0.463
Tallo,H,Tallo.LCH.H,BL,0.526
Tallo,H,Tallo.LCH.H,BL,0.49
Tallo,H,Tallo.LCH.H,BL,0.573
Tallo,H,Tallo.LCH.H,BRR,0.516
Tallo,H,Tallo.LCH.H,BRR,0.509
Tallo,H,Tallo.LCH.H,BRR,0.498
Tallo,H,Tallo.LCH.H,BRR,0.538
Tallo,H,Tallo.LCH.H,BRR,0.538
Tallo,H,Tallo.LCH.H,BRR,0.414
Tallo,H,Tallo.LCH.H,GBLUP,0.555
Tallo,H,Tallo.LCH.H,GBLUP,0.495
Tallo,H,Tallo.LCH.H,GBLUP,0.466
Tallo,H,Tallo.LCH.H,GBLUP,0.585
Tallo,H,Tallo.LCH.H,GBLUP,0.502
Tallo,H,Tallo.LCH.H,GBLUP,0.442
Tallo,H,Tallo.LCH.H,EGBLUP,0.463
Tallo,H,Tallo.LCH.H,EGBLUP,0.534
Tallo,H,Tallo.LCH.H,EGBLUP,0.616
Tallo,H,Tallo.LCH.H,EGBLUP,0.474
Tallo,H,Tallo.LCH.H,EGBLUP,0.542
Tallo,H,Tallo.LCH.H,EGBLUP,0.479
Tallo,H,Tallo.LCH.H,RKHS,0.545
Tallo,H,Tallo.LCH.H,RKHS,0.53
Tallo,H,Tallo.LCH.H,RKHS,0.516
Tallo,H,Tallo.LCH.H,RKHS,0.594
Tallo,H,Tallo.LCH.H,RKHS,0.473
Tallo,H,Tallo.LCH.H,RKHS,0.494
Tallo,L,Tallo.LCH.L,BA,0.463
Tallo,L,Tallo.LCH.L,BA,0.547
Tallo,L,Tallo.LCH.L,BA,0.589
Tallo,L,Tallo.LCH.L,BA,0.49
Tallo,L,Tallo.LCH.L,BA,0.606
Tallo,L,Tallo.LCH.L,BA,0.498
Tallo,L,Tallo.LCH.L,BB,0.567
Tallo,L,Tallo.LCH.L,BB,0.438
Tallo,L,Tallo.LCH.L,BB,0.468
Tallo,L,Tallo.LCH.L,BB,0.481
Tallo,L,Tallo.LCH.L,BB,0.596
Tallo,L,Tallo.LCH.L,BB,0.53
Tallo,L,Tallo.LCH.L,BC,0.577
Tallo,L,Tallo.LCH.L,BC,0.56
Tallo,L,Tallo.LCH.L,BC,0.551
Tallo,L,Tallo.LCH.L,BC,0.548
Tallo,L,Tallo.LCH.L,BC,0.544
Tallo,L,Tallo.LCH.L,BC,0.546
Tallo,L,Tallo.LCH.L,BL,0.562
Tallo,L,Tallo.LCH.L,BL,0.472
Tallo,L,Tallo.LCH.L,BL,0.594
Tallo,L,Tallo.LCH.L,BL,0.578
Tallo,L,Tallo.LCH.L,BL,0.583
Tallo,L,Tallo.LCH.L,BL,0.446
Tallo,L,Tallo.LCH.L,BRR,0.472
Tallo,L,Tallo.LCH.L,BRR,0.584
Tallo,L,Tallo.LCH.L,BRR,0.534
Tallo,L,Tallo.LCH.L,BRR,0.582
Tallo,L,Tallo.LCH.L,BRR,0.417
Tallo,L,Tallo.LCH.L,BRR,0.537
Tallo,L,Tallo.LCH.L,GBLUP,0.489
Tallo,L,Tallo.LCH.L,GBLUP,0.548
Tallo,L,Tallo.LCH.L,GBLUP,0.563
Tallo,L,Tallo.LCH.L,GBLUP,0.594
Tallo,L,Tallo.LCH.L,GBLUP,0.613
Tallo,L,Tallo.LCH.L,GBLUP,0.527
Tallo,L,Tallo.LCH.L,EGBLUP,0.54
Tallo,L,Tallo.LCH.L,EGBLUP,0.58
Tallo,L,Tallo.LCH.L,EGBLUP,0.477
Tallo,L,Tallo.LCH.L,EGBLUP,0.496
Tallo,L,Tallo.LCH.L,EGBLUP,0.529
Tallo,L,Tallo.LCH.L,EGBLUP,0.614
Tallo,L,Tallo.LCH.L,RKHS,0.485
Tallo,L,Tallo.LCH.L,RKHS,0.61
Tallo,L,Tallo.LCH.L,RKHS,0.581
Tallo,L,Tallo.LCH.L,RKHS,0.601
Tallo,L,Tallo.LCH.L,RKHS,0.506
Tallo,L,Tallo.LCH.L,RKHS,0.529
