Prefix,HCL_component,Models,Traits,Heritability
CSBrote,H,BA,CSBrote.H,0.403914210426274
CSBrote,H,BA,CSBrote.H,0.378286904077427
CSBrote,H,BA,CSBrote.H,0.344752801780868
CSBrote,H,BA,CSBrote.H,0.37846112505914
CSBrote,H,BA,CSBrote.H,0.326691908948694
CSBrote,H,BA,CSBrote.H,0.355466996863662
CSBrote,H,BA,CSBrote.H,0.326311168812533
CSBrote,H,BA,CSBrote.H,0.321048221758674
CSBrote,H,BA,CSBrote.H,0.368016988631629
CSBrote,H,BA,CSBrote.H,0.359564537966013
CSBrote,H,BA,CSBrote.H,0.360427648053869
CSBrote,H,BA,CSBrote.H,0.35121142975844
CSBrote,H,BA,CSBrote.H,0.309083556908727
CSBrote,H,BA,CSBrote.H,0.338930602054331
CSBrote,H,BA,CSBrote.H,0.368040511768135
CSBrote,H,BA,CSBrote.H,0.352191272026567
CSBrote,H,BA,CSBrote.H,0.320626583426047
CSBrote,H,BA,CSBrote.H,0.352400941731782
CSBrote,H,BA,CSBrote.H,0.351816547742252
CSBrote,H,BA,CSBrote.H,0.337905383881227
CSBrote,H,BA,CSBrote.H,0.336924507624853
CSBrote,H,BA,CSBrote.H,0.321423190294687
CSBrote,H,BA,CSBrote.H,0.322605831235942
CSBrote,H,BA,CSBrote.H,0.326498896485136
CSBrote,H,BA,CSBrote.H,0.330604491291387
CSBrote,H,BA,CSBrote.H,0.314977805514577
CSBrote,H,BA,CSBrote.H,0.316692049831802
CSBrote,H,BA,CSBrote.H,0.293912928961976
CSBrote,H,BA,CSBrote.H,0.31334321251485
CSBrote,H,BA,CSBrote.H,0.305443220062134
CSBrote,H,BA,CSBrote.H,0.302813103499572
CSBrote,H,BA,CSBrote.H,0.285795412608737
CSBrote,H,BA,CSBrote.H,0.322334054782301
CSBrote,H,BA,CSBrote.H,0.356542526492949
CSBrote,H,BA,CSBrote.H,0.365135151963222
CSBrote,H,BA,CSBrote.H,0.355925694295231
CSBrote,H,BA,CSBrote.H,0.364388914387477
CSBrote,H,BA,CSBrote.H,0.322159005657196
CSBrote,H,BA,CSBrote.H,0.333116687615517
CSBrote,H,BA,CSBrote.H,0.310346485224403
CSBrote,H,BA,CSBrote.H,0.312640854055453
CSBrote,H,BA,CSBrote.H,0.320938235610415
CSBrote,H,BA,CSBrote.H,0.311242991677207
CSBrote,H,BA,CSBrote.H,0.29270769604723
CSBrote,H,BA,CSBrote.H,0.341984128500276
CSBrote,H,BA,CSBrote.H,0.331693594779253
CSBrote,H,BA,CSBrote.H,0.326374934225867
CSBrote,H,BA,CSBrote.H,0.308784922265699
CSBrote,H,BA,CSBrote.H,0.295743797779567
CSBrote,H,BA,CSBrote.H,0.337567427891766
CSBrote,H,BA,CSBrote.H,0.329332688536097
CSBrote,H,BA,CSBrote.H,0.360420261989367
CSBrote,H,BA,CSBrote.H,0.351714146551308
CSBrote,H,BA,CSBrote.H,0.360009344035336
CSBrote,H,BA,CSBrote.H,0.340033396413079
CSBrote,H,BA,CSBrote.H,0.374529200973095
CSBrote,H,BA,CSBrote.H,0.399925638410281
CSBrote,H,BA,CSBrote.H,0.408818129718614
CSBrote,H,BA,CSBrote.H,0.402885413314515
CSBrote,H,BA,CSBrote.H,0.431409323933822
CSBrote,H,BA,CSBrote.H,0.407423415098614
CSBrote,H,BA,CSBrote.H,0.455935266022078
CSBrote,H,BA,CSBrote.H,0.435310907790643
CSBrote,H,BA,CSBrote.H,0.440550287856464
CSBrote,H,BA,CSBrote.H,0.421471264786329
CSBrote,H,BA,CSBrote.H,0.425267475970627
CSBrote,H,BA,CSBrote.H,0.419322198355344
CSBrote,H,BA,CSBrote.H,0.412081398866139
CSBrote,H,BA,CSBrote.H,0.422259618778024
CSBrote,H,BA,CSBrote.H,0.400320893074713
CSBrote,H,BA,CSBrote.H,0.429066121895119
CSBrote,H,BA,CSBrote.H,0.384281101344768
CSBrote,H,BA,CSBrote.H,0.444484788655562
CSBrote,H,BA,CSBrote.H,0.411389003569452
CSBrote,H,BA,CSBrote.H,0.410385707588283
CSBrote,H,BA,CSBrote.H,0.448883526145664
CSBrote,H,BA,CSBrote.H,0.420010883233359
CSBrote,H,BA,CSBrote.H,0.418244029438544
CSBrote,H,BA,CSBrote.H,0.417991270862854
CSBrote,H,BA,CSBrote.H,0.422909859518603
CSBrote,H,BA,CSBrote.H,0.415721266449147
CSBrote,H,BA,CSBrote.H,0.449377750299018
CSBrote,H,BA,CSBrote.H,0.439652904317866
CSBrote,H,BA,CSBrote.H,0.406967681640097
CSBrote,H,BA,CSBrote.H,0.405885119702702
CSBrote,H,BA,CSBrote.H,0.397829173174855
CSBrote,H,BA,CSBrote.H,0.408454599034406
CSBrote,H,BA,CSBrote.H,0.462402185546873
CSBrote,H,BA,CSBrote.H,0.417029848164045
CSBrote,H,BA,CSBrote.H,0.393926178798806
CSBrote,H,BA,CSBrote.H,0.421235520959488
CSBrote,H,BA,CSBrote.H,0.419257397143211
CSBrote,H,BA,CSBrote.H,0.403047467964169
CSBrote,H,BA,CSBrote.H,0.398275178968199
CSBrote,H,BA,CSBrote.H,0.411848136441424
CSBrote,H,BA,CSBrote.H,0.387731571119161
CSBrote,H,BA,CSBrote.H,0.430293965809925
CSBrote,H,BA,CSBrote.H,0.385494127445532
CSBrote,H,BA,CSBrote.H,0.381920174952591
CSBrote,H,BA,CSBrote.H,0.407321415739264
CSBrote,H,BA,CSBrote.H,0.432221028473585
CSBrote,H,BA,CSBrote.H,0.421757657714906
CSBrote,H,BA,CSBrote.H,0.417582910963004
CSBrote,H,BA,CSBrote.H,0.416270835402491
CSBrote,H,BA,CSBrote.H,0.443006406764806
CSBrote,H,BA,CSBrote.H,0.43395334284557
CSBrote,H,BA,CSBrote.H,0.486599964297901
CSBrote,H,BA,CSBrote.H,0.466312239260089
CSBrote,H,BA,CSBrote.H,0.456249082170334
CSBrote,H,BA,CSBrote.H,0.455595818382617
CSBrote,H,BA,CSBrote.H,0.448040970951493
CSBrote,H,BA,CSBrote.H,0.458836164429242
CSBrote,H,BA,CSBrote.H,0.445517473468853
CSBrote,H,BA,CSBrote.H,0.472687342702502
CSBrote,H,BA,CSBrote.H,0.409821133539257
CSBrote,H,BA,CSBrote.H,0.436373231649591
CSBrote,H,BA,CSBrote.H,0.442790625528206
CSBrote,H,BA,CSBrote.H,0.43664081952285
CSBrote,H,BA,CSBrote.H,0.444405648997683
CSBrote,H,BA,CSBrote.H,0.426793837428782
CSBrote,H,BA,CSBrote.H,0.449630084479643
CSBrote,H,BA,CSBrote.H,0.448437927865155
CSBrote,H,BA,CSBrote.H,0.43918341405685
CSBrote,H,BA,CSBrote.H,0.446940898266623
CSBrote,H,BA,CSBrote.H,0.432634916076826
CSBrote,H,BA,CSBrote.H,0.43662883654245
CSBrote,H,BA,CSBrote.H,0.479666842021591
CSBrote,H,BA,CSBrote.H,0.466369727938434
CSBrote,H,BA,CSBrote.H,0.49194719550938
CSBrote,H,BA,CSBrote.H,0.48458664527671
CSBrote,H,BA,CSBrote.H,0.457273266228509
CSBrote,H,BA,CSBrote.H,0.461110562458891
CSBrote,H,BA,CSBrote.H,0.435741577994429
CSBrote,H,BA,CSBrote.H,0.47604347457913
CSBrote,H,BA,CSBrote.H,0.415216068680924
CSBrote,H,BA,CSBrote.H,0.427972137882257
CSBrote,H,BA,CSBrote.H,0.445136965625671
CSBrote,H,BA,CSBrote.H,0.424532349322182
CSBrote,H,BA,CSBrote.H,0.444220374256221
CSBrote,H,BA,CSBrote.H,0.461003952591362
CSBrote,H,BA,CSBrote.H,0.461974648150519
CSBrote,H,BA,CSBrote.H,0.456952914105019
CSBrote,H,BA,CSBrote.H,0.434155417016811
CSBrote,H,BA,CSBrote.H,0.454246339004393
CSBrote,H,BA,CSBrote.H,0.442233256635904
CSBrote,H,BA,CSBrote.H,0.444458610044076
CSBrote,H,BA,CSBrote.H,0.432623388597972
CSBrote,H,BA,CSBrote.H,0.393875408609613
CSBrote,H,BA,CSBrote.H,0.385327009496077
CSBrote,H,BA,CSBrote.H,0.451544434799096
CSBrote,H,BA,CSBrote.H,0.418979980195462
CSBrote,H,BA,CSBrote.H,0.433646033803287
CSBrote,H,BA,CSBrote.H,0.466777950204047
CSBrote,H,BA,CSBrote.H,0.405773282107052
CSBrote,H,BA,CSBrote.H,0.427684766496008
CSBrote,H,BA,CSBrote.H,0.39715314855875
CSBrote,H,BA,CSBrote.H,0.379289839970619
CSBrote,H,BA,CSBrote.H,0.391718720279986
CSBrote,H,BA,CSBrote.H,0.371261467523126
CSBrote,H,BA,CSBrote.H,0.372908174394186
CSBrote,H,BA,CSBrote.H,0.365871371919494
CSBrote,H,BA,CSBrote.H,0.380848684907087
CSBrote,H,BA,CSBrote.H,0.377290985358343
CSBrote,H,BA,CSBrote.H,0.346231148368953
CSBrote,H,BA,CSBrote.H,0.355887496429189
CSBrote,H,BA,CSBrote.H,0.366698803341331
CSBrote,H,BA,CSBrote.H,0.355413705150437
CSBrote,H,BA,CSBrote.H,0.355049159475678
CSBrote,H,BA,CSBrote.H,0.30432371466856
CSBrote,H,BA,CSBrote.H,0.305349290679389
CSBrote,H,BA,CSBrote.H,0.311077585108412
CSBrote,H,BA,CSBrote.H,0.34752350972249
CSBrote,H,BA,CSBrote.H,0.313542671348813
CSBrote,H,BA,CSBrote.H,0.307815193018132
CSBrote,H,BA,CSBrote.H,0.299989288531263
CSBrote,H,BA,CSBrote.H,0.302087567889795
CSBrote,H,BA,CSBrote.H,0.311175679249286
CSBrote,H,BA,CSBrote.H,0.302231511532915
CSBrote,H,BA,CSBrote.H,0.293938884464218
CSBrote,H,BA,CSBrote.H,0.352936569459085
CSBrote,H,BA,CSBrote.H,0.347777744836474
CSBrote,H,BA,CSBrote.H,0.370376548407284
CSBrote,H,BA,CSBrote.H,0.372227081477995
CSBrote,H,BA,CSBrote.H,0.377060023760735
CSBrote,H,BA,CSBrote.H,0.37474672856331
CSBrote,H,BA,CSBrote.H,0.407279972857491
CSBrote,H,BA,CSBrote.H,0.405186585163708
CSBrote,H,BA,CSBrote.H,0.397005319396411
CSBrote,H,BA,CSBrote.H,0.336260795500941
CSBrote,H,BA,CSBrote.H,0.390985843549056
CSBrote,H,BA,CSBrote.H,0.365080980473452
CSBrote,H,BA,CSBrote.H,0.417438794817177
CSBrote,H,BA,CSBrote.H,0.382347210778322
CSBrote,H,BA,CSBrote.H,0.3730039840173
CSBrote,H,BA,CSBrote.H,0.383390235003726
CSBrote,H,BA,CSBrote.H,0.399976704930441
CSBrote,H,BA,CSBrote.H,0.393556196643926
CSBrote,H,BA,CSBrote.H,0.368867138539572
CSBrote,H,BA,CSBrote.H,0.402091081146762
CSBrote,H,BA,CSBrote.H,0.394124715374668
CSBrote,H,BA,CSBrote.H,0.388056950600156
CSBrote,H,BA,CSBrote.H,0.356377461143401
CSBrote,H,BA,CSBrote.H,0.416211480899644
CSBrote,H,BA,CSBrote.H,0.373804249822806
CSBrote,H,BA,CSBrote.H,0.364389683419558
CSBrote,H,BA,CSBrote.H,0.339856198965979
CSBrote,H,BA,CSBrote.H,0.37964508933077
CSBrote,H,BA,CSBrote.H,0.354138836508815
CSBrote,H,BA,CSBrote.H,0.363885180793473
CSBrote,H,BA,CSBrote.H,0.338869792011037
CSBrote,H,BA,CSBrote.H,0.378787397483791
CSBrote,H,BA,CSBrote.H,0.354818036555042
CSBrote,H,BA,CSBrote.H,0.314237594211726
CSBrote,H,BA,CSBrote.H,0.347361180051843
CSBrote,H,BA,CSBrote.H,0.353809857188528
CSBrote,H,BA,CSBrote.H,0.32567183678249
CSBrote,H,BA,CSBrote.H,0.31218075677627
CSBrote,H,BA,CSBrote.H,0.318167957855389
CSBrote,H,BA,CSBrote.H,0.320659138232492
CSBrote,H,BA,CSBrote.H,0.326345761273988
CSBrote,H,BA,CSBrote.H,0.339807284400248
CSBrote,H,BA,CSBrote.H,0.358521902776743
CSBrote,H,BA,CSBrote.H,0.325795061963388
CSBrote,H,BA,CSBrote.H,0.311406491169811
CSBrote,H,BA,CSBrote.H,0.32306759629226
CSBrote,H,BA,CSBrote.H,0.326635570747773
CSBrote,H,BA,CSBrote.H,0.327461299916482
CSBrote,H,BA,CSBrote.H,0.332328133181747
CSBrote,H,BA,CSBrote.H,0.368440884686334
CSBrote,H,BA,CSBrote.H,0.323026710055081
CSBrote,H,BA,CSBrote.H,0.316823498252151
CSBrote,H,BA,CSBrote.H,0.323142625147522
CSBrote,H,BA,CSBrote.H,0.294041392259673
CSBrote,H,BA,CSBrote.H,0.331702156565609
CSBrote,H,BA,CSBrote.H,0.31360379761692
CSBrote,H,BA,CSBrote.H,0.329739437991372
CSBrote,H,BA,CSBrote.H,0.303981860358538
CSBrote,H,BA,CSBrote.H,0.319200990532016
CSBrote,H,BA,CSBrote.H,0.32535096527291
CSBrote,H,BA,CSBrote.H,0.343916606721025
CSBrote,H,BA,CSBrote.H,0.31940245057846
CSBrote,H,BA,CSBrote.H,0.346184004240532
CSBrote,H,BA,CSBrote.H,0.323640847198246
CSBrote,H,BA,CSBrote.H,0.356164806422621
CSBrote,H,BA,CSBrote.H,0.347000560369732
CSBrote,H,BA,CSBrote.H,0.353577397425252
CSBrote,H,BA,CSBrote.H,0.328395111930784
CSBrote,H,BA,CSBrote.H,0.353138931091683
CSBrote,H,BA,CSBrote.H,0.365699631824349
CSBrote,H,BA,CSBrote.H,0.417681142791578
CSBrote,H,BA,CSBrote.H,0.405067110598578
CSBrote,H,BA,CSBrote.H,0.401535369556559
CSBrote,H,BA,CSBrote.H,0.431150697185975
CSBrote,H,BA,CSBrote.H,0.428780138864527
CSBrote,H,BA,CSBrote.H,0.404134164575522
CSBrote,H,BA,CSBrote.H,0.346584865410551
CSBrote,H,BA,CSBrote.H,0.375440939381758
CSBrote,H,BA,CSBrote.H,0.327286304411622
CSBrote,H,BA,CSBrote.H,0.350460731296344
CSBrote,H,BA,CSBrote.H,0.339894758135582
CSBrote,H,BA,CSBrote.H,0.379433608226935
CSBrote,H,BA,CSBrote.H,0.354359858632365
CSBrote,H,BA,CSBrote.H,0.371189656840195
CSBrote,H,BA,CSBrote.H,0.332687413668884
CSBrote,H,BA,CSBrote.H,0.371636227916508
CSBrote,H,BA,CSBrote.H,0.371299766849194
CSBrote,H,BA,CSBrote.H,0.349925729070126
CSBrote,H,BA,CSBrote.H,0.365948351300383
CSBrote,H,BA,CSBrote.H,0.357974533103176
CSBrote,H,BA,CSBrote.H,0.338616863669988
CSBrote,H,BA,CSBrote.H,0.30073344904588
CSBrote,H,BA,CSBrote.H,0.323275964249745
CSBrote,H,BA,CSBrote.H,0.326049428685288
CSBrote,H,BA,CSBrote.H,0.318141878995744
CSBrote,H,BA,CSBrote.H,0.303146293194433
CSBrote,H,BA,CSBrote.H,0.30984517120919
CSBrote,H,BA,CSBrote.H,0.321694077857992
CSBrote,H,BA,CSBrote.H,0.295184889816241
CSBrote,H,BA,CSBrote.H,0.292256592977636
CSBrote,H,BA,CSBrote.H,0.303211298297764
CSBrote,H,BA,CSBrote.H,0.302646379793745
CSBrote,H,BA,CSBrote.H,0.299024179658205
CSBrote,H,BA,CSBrote.H,0.312126515611546
CSBrote,H,BA,CSBrote.H,0.303106796418349
CSBrote,H,BA,CSBrote.H,0.283508211325751
CSBrote,H,BA,CSBrote.H,0.309710600840186
CSBrote,H,BA,CSBrote.H,0.308166505108776
CSBrote,H,BA,CSBrote.H,0.305509203265994
CSBrote,H,BA,CSBrote.H,0.327767460175563
CSBrote,H,BA,CSBrote.H,0.278778523691143
CSBrote,H,BA,CSBrote.H,0.285507942986477
CSBrote,H,BA,CSBrote.H,0.309930191606785
CSBrote,H,BA,CSBrote.H,0.29936242978516
CSBrote,H,BA,CSBrote.H,0.313541659144042
CSBrote,H,BA,CSBrote.H,0.317845910995668
CSBrote,H,BA,CSBrote.H,0.336390611260723
CSBrote,H,BA,CSBrote.H,0.304865003136568
CSBrote,H,BA,CSBrote.H,0.313343318159045
CSBrote,H,BA,CSBrote.H,0.31554653567409
CSBrote,H,BA,CSBrote.H,0.296678838528157
CSBrote,H,BA,CSBrote.H,0.308672628161439
CSBrote,H,BA,CSBrote.H,0.316552855556711
CSBrote,H,BA,CSBrote.H,0.284879607496967
CSBrote,H,BA,CSBrote.H,0.283395226348512
CSBrote,H,BA,CSBrote.H,0.324439293648933
CSBrote,H,BA,CSBrote.H,0.323561008923446
CSBrote,H,BA,CSBrote.H,0.343330348005109
CSBrote,H,BA,CSBrote.H,0.316616341309045
CSBrote,H,BA,CSBrote.H,0.326288440594003
CSBrote,H,BA,CSBrote.H,0.339820653879325
CSBrote,H,BA,CSBrote.H,0.322863392045571
CSBrote,H,BA,CSBrote.H,0.333311070336702
CSBrote,H,BA,CSBrote.H,0.343383527116678
CSBrote,H,BA,CSBrote.H,0.328093034739408
CSBrote,H,BA,CSBrote.H,0.373777069786935
CSBrote,H,BA,CSBrote.H,0.339399894943533
CSBrote,H,BA,CSBrote.H,0.347898868336887
CSBrote,H,BA,CSBrote.H,0.328146097310826
CSBrote,H,BA,CSBrote.H,0.329083783232753
CSBrote,H,BA,CSBrote.H,0.335182865225966
CSBrote,H,BA,CSBrote.H,0.330309333635185
CSBrote,H,BA,CSBrote.H,0.330237285909939
CSBrote,H,BA,CSBrote.H,0.332303702929259
CSBrote,H,BA,CSBrote.H,0.334634215417838
CSBrote,H,BA,CSBrote.H,0.351560718655369
CSBrote,H,BA,CSBrote.H,0.358968069872994
CSBrote,H,BA,CSBrote.H,0.388372167101202
CSBrote,H,BA,CSBrote.H,0.375415886870236
CSBrote,H,BA,CSBrote.H,0.382455745472617
CSBrote,H,BA,CSBrote.H,0.366541010217714
CSBrote,H,BA,CSBrote.H,0.346486492137815
CSBrote,H,BA,CSBrote.H,0.360443985691869
CSBrote,H,BA,CSBrote.H,0.366140607954701
CSBrote,H,BA,CSBrote.H,0.371572216126278
CSBrote,H,BA,CSBrote.H,0.351304947863691
CSBrote,H,BA,CSBrote.H,0.351419737728449
CSBrote,H,BA,CSBrote.H,0.344575672900568
CSBrote,H,BA,CSBrote.H,0.386977193261532
CSBrote,H,BA,CSBrote.H,0.372684070360673
CSBrote,H,BA,CSBrote.H,0.354268118754859
CSBrote,H,BA,CSBrote.H,0.343365613351701
CSBrote,H,BA,CSBrote.H,0.349903922481271
CSBrote,H,BA,CSBrote.H,0.359099717996093
CSBrote,H,BA,CSBrote.H,0.346175336693296
CSBrote,H,BA,CSBrote.H,0.308522643985711
CSBrote,H,BA,CSBrote.H,0.330960300339694
CSBrote,H,BA,CSBrote.H,0.31924781238502
CSBrote,H,BA,CSBrote.H,0.344233018929011
CSBrote,H,BA,CSBrote.H,0.338251038336839
CSBrote,H,BA,CSBrote.H,0.345168375590947
CSBrote,H,BA,CSBrote.H,0.339920393419985
CSBrote,H,BA,CSBrote.H,0.316358545727924
CSBrote,H,BA,CSBrote.H,0.303858985110812
CSBrote,H,BA,CSBrote.H,0.306630956819148
CSBrote,H,BA,CSBrote.H,0.306820471658123
CSBrote,H,BA,CSBrote.H,0.302593129683809
CSBrote,H,BA,CSBrote.H,0.322734460194025
CSBrote,H,BA,CSBrote.H,0.315088476081723
CSBrote,H,BA,CSBrote.H,0.342847410160078
CSBrote,H,BA,CSBrote.H,0.322565967478084
CSBrote,H,BA,CSBrote.H,0.354514321750764
CSBrote,H,BA,CSBrote.H,0.342557118411527
CSBrote,H,BA,CSBrote.H,0.31891354664913
CSBrote,H,BA,CSBrote.H,0.325035734810125
CSBrote,H,BA,CSBrote.H,0.330865952292704
CSBrote,H,BA,CSBrote.H,0.32931357790125
CSBrote,H,BA,CSBrote.H,0.30156374277086
CSBrote,H,BA,CSBrote.H,0.319416794958354
CSBrote,H,BA,CSBrote.H,0.300106475733392
CSBrote,H,BA,CSBrote.H,0.324519333906981
CSBrote,H,BA,CSBrote.H,0.303735532276146
CSBrote,H,BA,CSBrote.H,0.317845671776311
CSBrote,H,BA,CSBrote.H,0.3204458470554
CSBrote,H,BA,CSBrote.H,0.294802513111912
CSBrote,H,BA,CSBrote.H,0.314002906471903
CSBrote,H,BA,CSBrote.H,0.326157295702925
CSBrote,H,BA,CSBrote.H,0.338888186096913
CSBrote,H,BA,CSBrote.H,0.338324622758016
CSBrote,H,BA,CSBrote.H,0.319995464353189
CSBrote,H,BA,CSBrote.H,0.325036165582779
CSBrote,H,BA,CSBrote.H,0.318664979201895
CSBrote,H,BA,CSBrote.H,0.289906776616644
CSBrote,H,BA,CSBrote.H,0.33106230910959
CSBrote,H,BA,CSBrote.H,0.302477469816436
CSBrote,H,BA,CSBrote.H,0.322732860193768
CSBrote,H,BA,CSBrote.H,0.305247883595133
CSBrote,H,BA,CSBrote.H,0.31497598295721
CSBrote,H,BA,CSBrote.H,0.308551996587177
CSBrote,H,BA,CSBrote.H,0.294082587842654
CSBrote,H,BA,CSBrote.H,0.297331172258347
CSBrote,H,BA,CSBrote.H,0.289754133078686
CSBrote,H,BA,CSBrote.H,0.292270476207886
CSBrote,H,BA,CSBrote.H,0.269687486974698
CSBrote,H,BA,CSBrote.H,0.268473366225654
CSBrote,H,BA,CSBrote.H,0.243103220723121
CSBrote,H,BA,CSBrote.H,0.271826466734605
CSBrote,H,BA,CSBrote.H,0.251580401366271
CSBrote,H,BA,CSBrote.H,0.259146128089811
CSBrote,H,BA,CSBrote.H,0.296910812860628
CSBrote,H,BA,CSBrote.H,0.296948203999193
CSBrote,H,BA,CSBrote.H,0.311291297952768
CSBrote,H,BA,CSBrote.H,0.287000354370539
CSBrote,H,BA,CSBrote.H,0.300838578665068
CSBrote,H,BA,CSBrote.H,0.301207934957041
CSBrote,H,BA,CSBrote.H,0.309933830228171
CSBrote,H,BA,CSBrote.H,0.291446921143224
CSBrote,H,BA,CSBrote.H,0.317453682780108
CSBrote,H,BA,CSBrote.H,0.27656994057314
CSBrote,H,BA,CSBrote.H,0.294726889682907
CSBrote,H,BA,CSBrote.H,0.352182778697957
CSBrote,H,BA,CSBrote.H,0.269583077237522
CSBrote,H,BA,CSBrote.H,0.276392934257031
CSBrote,H,BA,CSBrote.H,0.290239489438548
CSBrote,H,BA,CSBrote.H,0.295384077593658
CSBrote,H,BA,CSBrote.H,0.278344500237337
CSBrote,H,BA,CSBrote.H,0.258038373660101
CSBrote,H,BA,CSBrote.H,0.276336267417069
CSBrote,H,BA,CSBrote.H,0.27489754998402
CSBrote,H,BA,CSBrote.H,0.304804440624174
CSBrote,H,BA,CSBrote.H,0.284013453243999
CSBrote,H,BA,CSBrote.H,0.304587187970032
CSBrote,H,BA,CSBrote.H,0.282423254947375
CSBrote,H,BA,CSBrote.H,0.305784751724416
CSBrote,H,BA,CSBrote.H,0.275961908980474
CSBrote,H,BA,CSBrote.H,0.259647998558358
CSBrote,H,BA,CSBrote.H,0.27688762772474
CSBrote,H,BA,CSBrote.H,0.271262964828273
CSBrote,H,BA,CSBrote.H,0.294624611867547
CSBrote,H,BA,CSBrote.H,0.289625393378454
CSBrote,H,BA,CSBrote.H,0.305298244855002
CSBrote,H,BA,CSBrote.H,0.301963393512159
CSBrote,H,BA,CSBrote.H,0.295092629812621
CSBrote,H,BA,CSBrote.H,0.30665266487727
CSBrote,H,BA,CSBrote.H,0.295948399759467
CSBrote,H,BA,CSBrote.H,0.291859582124849
CSBrote,H,BA,CSBrote.H,0.273583909342555
CSBrote,H,BA,CSBrote.H,0.271235939203917
CSBrote,H,BA,CSBrote.H,0.282420356137856
CSBrote,H,BA,CSBrote.H,0.298592652983823
CSBrote,H,BA,CSBrote.H,0.297342657720791
CSBrote,H,BA,CSBrote.H,0.330531482455701
CSBrote,H,BA,CSBrote.H,0.298635178133237
CSBrote,H,BA,CSBrote.H,0.306172375548334
CSBrote,H,BA,CSBrote.H,0.287462758603915
CSBrote,H,BA,CSBrote.H,0.281398553636204
CSBrote,H,BA,CSBrote.H,0.293194260877683
CSBrote,H,BA,CSBrote.H,0.278739201950838
CSBrote,H,BA,CSBrote.H,0.304457079336017
CSBrote,H,BA,CSBrote.H,0.287308259960186
CSBrote,H,BA,CSBrote.H,0.302799034912606
CSBrote,H,BA,CSBrote.H,0.275597722017477
CSBrote,H,BA,CSBrote.H,0.32059334379768
CSBrote,H,BA,CSBrote.H,0.283181384018936
CSBrote,H,BA,CSBrote.H,0.301281609841216
CSBrote,H,BA,CSBrote.H,0.286581691371261
CSBrote,H,BA,CSBrote.H,0.299982753796758
CSBrote,H,BA,CSBrote.H,0.295869478746647
CSBrote,H,BA,CSBrote.H,0.287383006196357
CSBrote,H,BA,CSBrote.H,0.289162369931197
CSBrote,H,BA,CSBrote.H,0.276481282566872
CSBrote,H,BA,CSBrote.H,0.261192244997671
CSBrote,H,BA,CSBrote.H,0.279225190335284
CSBrote,H,BA,CSBrote.H,0.275661310232804
CSBrote,H,BA,CSBrote.H,0.265176899168748
CSBrote,H,BA,CSBrote.H,0.268330689857203
CSBrote,H,BA,CSBrote.H,0.297821729981113
CSBrote,H,BA,CSBrote.H,0.291947180220034
CSBrote,H,BA,CSBrote.H,0.320851052102619
CSBrote,H,BA,CSBrote.H,0.31941006851099
CSBrote,H,BA,CSBrote.H,0.29455400734153
CSBrote,H,BA,CSBrote.H,0.286470472200482
CSBrote,H,BA,CSBrote.H,0.264889011484842
CSBrote,H,BA,CSBrote.H,0.275177127806656
CSBrote,H,BA,CSBrote.H,0.269304228223763
CSBrote,H,BA,CSBrote.H,0.281439666110511
CSBrote,L,BA,CSBrote.L,0.791876739361007
CSBrote,L,BA,CSBrote.L,0.785736590427856
CSBrote,L,BA,CSBrote.L,0.763777075596615
CSBrote,L,BA,CSBrote.L,0.766799193757724
CSBrote,L,BA,CSBrote.L,0.746875569039238
CSBrote,L,BA,CSBrote.L,0.735890565684832
CSBrote,L,BA,CSBrote.L,0.772930822783457
CSBrote,L,BA,CSBrote.L,0.768229032770477
CSBrote,L,BA,CSBrote.L,0.783321543172536
CSBrote,L,BA,CSBrote.L,0.771926158452993
CSBrote,L,BA,CSBrote.L,0.766554417258721
CSBrote,L,BA,CSBrote.L,0.753711215177389
CSBrote,L,BA,CSBrote.L,0.779978210695625
CSBrote,L,BA,CSBrote.L,0.775834166923584
CSBrote,L,BA,CSBrote.L,0.809491499437929
CSBrote,L,BA,CSBrote.L,0.797917034726142
CSBrote,L,BA,CSBrote.L,0.780052568402696
CSBrote,L,BA,CSBrote.L,0.789841544916964
CSBrote,L,BA,CSBrote.L,0.786209961572779
CSBrote,L,BA,CSBrote.L,0.816284363924842
CSBrote,L,BA,CSBrote.L,0.792512824929225
CSBrote,L,BA,CSBrote.L,0.805768042812584
CSBrote,L,BA,CSBrote.L,0.801452334049234
CSBrote,L,BA,CSBrote.L,0.778189129094842
CSBrote,L,BA,CSBrote.L,0.798366988657729
CSBrote,L,BA,CSBrote.L,0.789996689625612
CSBrote,L,BA,CSBrote.L,0.796463904020549
CSBrote,L,BA,CSBrote.L,0.799062885972382
CSBrote,L,BA,CSBrote.L,0.781769418395318
CSBrote,L,BA,CSBrote.L,0.782110289297623
CSBrote,L,BA,CSBrote.L,0.754245792948639
CSBrote,L,BA,CSBrote.L,0.776374089901662
CSBrote,L,BA,CSBrote.L,0.791910283434771
CSBrote,L,BA,CSBrote.L,0.780895783360681
CSBrote,L,BA,CSBrote.L,0.773571829684941
CSBrote,L,BA,CSBrote.L,0.765445894072673
CSBrote,L,BA,CSBrote.L,0.739907117395022
CSBrote,L,BA,CSBrote.L,0.762002193494778
CSBrote,L,BA,CSBrote.L,0.747139409956748
CSBrote,L,BA,CSBrote.L,0.770101491232498
CSBrote,L,BA,CSBrote.L,0.779744335449331
CSBrote,L,BA,CSBrote.L,0.754865843216496
