SAMPLES,c1_11319,c1_12106,c1_14089,c1_4359,c1_513,c2_15676,c2_15796,c2_20714,c2_24454,c2_26210,c2_27699,c2_27715,c2_27763,c2_28665,c2_28666,c2_28697,c2_2957,c2_34115,c2_3747,c2_39100,c2_4366,c2_45071,c2_46398,c2_48817,c2_49476,c2_50176,c2_51578,c2_52206,c2_52898,c2_53708,c2_54811,c2_55639,c2_55830,c2_55835,c2_58236
15061965,4,1,2,2,2,3,1,1,1,1,0,4,0,1,3,4,1,3,2,4,3,2,2,4,2,3,1,3,2,2,2,2,2,2,2
15061966,3,1,1,2,2,4,0,2,1,3,1,3,1,3,2,2,1,1,2,3,3,2,1,4,4,3,0,1,3,1,0,3,3,1,1
15061967,3,2,2,3,2,4,0,3,1,3,0,4,0,1,3,3,0,4,1,4,2,0,2,2,2,3,1,1,2,3,1,3,4,0,2
15061968,3,2,2,2,3,2,0,3,2,2,0,4,0,2,3,3,2,4,1,4,3,1,1,4,2,3,0,1,2,2,2,4,2,2,2
15061969,3,0,3,3,2,4,1,2,1,3,1,3,1,1,3,3,2,3,2,4,3,3,2,3,2,3,1,2,2,2,2,3,2,2,2
15062036,3,0,2,3,2,4,0,1,1,3,0,4,0,1,3,3,2,2,2,4,4,2,2,3,2,4,1,0,2,1,2,4,3,1,2
15062038,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062039,2,1,2,2,0,2,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15062050,4,1,3,1,2,3,0,3,1,2,1,4,1,1,4,4,1,4,1,3,3,1,3,4,3,4,1,0,1,1,1,3,0,4,3
15062051,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062052,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062053,2,1,3,2,1,3,1,2,0,1,1,3,1,2,3,3,2,2,3,4,4,2,2,3,3,4,1,1,1,2,1,2,2,2,3
15062063,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15062067,3,0,3,3,2,4,1,2,1,3,1,3,1,1,3,3,2,2,2,4,3,3,2,3,2,3,1,2,2,2,2,3,2,2,2
15062069,3,2,0,3,2,3,0,2,2,3,0,4,0,2,3,3,1,4,1,3,4,1,1,3,2,4,1,0,2,0,2,4,3,1,2
15062071,4,1,2,2,3,3,2,2,1,1,0,4,0,2,2,3,3,3,1,4,3,4,3,4,2,3,1,3,2,1,2,3,1,3,2
15062080,2,1,3,3,3,3,1,1,2,2,0,4,0,1,3,3,1,3,1,3,4,0,2,3,2,4,0,2,2,2,3,4,2,2,3
15062081,4,2,2,3,4,3,0,0,2,1,1,3,1,1,4,4,2,3,1,4,3,0,2,4,1,2,0,2,2,2,3,3,2,2,2
15062092,3,1,3,2,2,3,0,2,0,2,0,4,0,1,3,3,1,3,1,3,3,1,2,3,2,4,0,0,2,2,2,3,3,1,2
15062094,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15062097,3,2,1,3,2,3,1,1,0,1,0,4,0,2,3,3,1,3,1,4,3,0,2,4,2,3,0,1,1,2,2,2,3,1,3
15062100,2,1,1,1,4,3,2,2,0,4,1,3,1,3,1,2,2,2,1,4,3,2,2,2,3,3,1,3,2,4,4,3,3,1,2
15062101,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,1,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15062102,2,1,1,3,3,3,2,2,1,4,0,4,0,1,2,3,1,3,2,4,2,0,1,4,0,3,0,1,1,4,4,1,4,0,3
15062103,3,1,2,3,2,1,0,0,1,4,1,3,1,3,3,3,0,4,0,4,4,1,0,4,2,4,0,2,1,3,3,4,4,0,3
15062105,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15062106,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15062107,3,1,2,2,2,3,0,1,1,2,1,3,1,3,2,3,1,2,1,3,4,1,2,3,3,3,0,1,3,3,2,3,3,1,1
15062108,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15062109,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062112,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15062115,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,3,3,1,1,3,4,4,3,2,2,1
15062117,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062118,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062119,1,1,1,4,3,4,0,2,1,3,1,3,1,2,2,2,2,4,2,4,4,2,1,2,4,4,0,1,1,2,2,4,3,1,3
15062122,3,2,0,4,3,2,0,4,1,3,0,4,0,1,4,4,3,2,3,4,3,2,1,3,2,3,0,2,0,3,1,3,3,1,4
15062124,4,1,1,2,3,4,0,2,0,2,0,4,0,1,4,4,1,4,1,3,3,2,2,4,2,3,1,1,1,2,0,3,3,1,3
15062126,2,1,2,3,2,3,0,2,1,2,1,3,1,1,3,3,2,3,2,4,3,2,2,2,3,4,0,2,2,2,3,3,3,2,2
15062133,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,2,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15062136,2,2,0,2,4,1,0,2,2,3,0,4,0,1,3,2,2,2,2,4,4,0,0,3,1,4,1,2,2,1,3,4,4,0,2
15062139,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15062143,3,0,2,3,3,3,0,3,0,2,0,4,0,2,3,3,2,2,3,4,4,0,3,3,3,2,1,1,3,3,2,2,3,1,1
15062144,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,2,4,0,2,3,2,3,3,2,2,1
15062145,3,1,3,4,4,2,0,3,0,2,0,4,0,3,3,3,3,2,3,3,4,0,2,4,2,3,0,1,2,3,3,4,3,1,2
15062146,4,0,1,3,0,4,0,2,1,1,0,4,0,0,4,4,2,3,3,3,4,4,2,4,2,4,0,1,2,1,2,2,3,1,2
15062147,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15062149,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15062150,2,4,1,3,3,1,0,2,2,2,0,4,0,1,3,3,1,2,2,3,4,1,1,4,2,2,0,1,0,2,2,4,4,0,4
15062151,3,0,1,3,2,4,0,3,1,3,0,4,0,3,2,2,2,2,2,3,4,2,2,3,3,3,0,0,2,2,1,3,4,0,2
15062152,3,2,2,3,3,2,0,1,1,3,1,3,1,1,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15062153,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15062332,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15062333,3,2,1,2,3,2,0,2,1,1,0,4,0,2,3,3,2,3,2,3,4,1,1,3,2,3,0,1,2,2,3,4,2,2,2
15062334,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
15062335,3,2,1,3,4,2,1,2,2,2,1,3,1,4,2,3,1,3,1,4,4,1,2,2,3,2,0,2,1,3,2,4,3,1,3
15062337,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062338,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062339,1,0,2,2,4,0,1,0,1,3,0,4,0,3,2,2,1,4,2,4,4,0,1,2,2,4,0,1,0,2,2,2,4,0,4
15062344,2,2,0,3,2,1,1,2,1,2,1,3,1,1,3,3,3,2,2,2,4,1,0,2,1,4,0,0,3,2,1,3,3,1,1
15062346,2,1,1,3,3,4,1,2,1,1,1,3,1,3,1,1,1,3,2,4,3,1,2,3,3,4,0,2,2,1,2,2,1,3,2
15062347,3,1,4,3,4,4,1,3,2,0,0,4,0,1,4,4,2,3,3,4,3,2,2,4,4,4,0,1,2,2,2,4,2,2,2
15062349,1,1,1,4,3,4,0,2,1,3,1,3,1,2,2,2,2,4,2,4,4,2,1,2,4,4,0,1,1,2,2,4,3,1,3
15062350,3,1,2,2,3,4,0,2,1,3,0,4,0,2,3,3,2,3,3,3,4,1,1,3,3,3,0,1,3,0,2,3,2,2,1
15062351,3,0,1,2,1,3,0,2,1,2,1,3,1,1,3,3,1,2,1,3,4,2,2,3,2,3,0,0,2,1,1,3,2,2,2
15062353,2,1,2,2,3,4,0,3,0,3,0,4,0,2,3,3,1,4,2,3,3,2,2,2,2,3,2,0,1,2,1,3,4,0,3
15062354,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062356,4,0,1,3,0,4,0,2,1,1,0,4,0,0,4,4,2,3,3,3,4,4,2,4,2,4,0,1,2,1,2,2,3,1,2
15062357,3,1,2,2,2,3,0,2,1,2,1,3,1,2,3,3,2,3,2,4,3,2,2,3,3,4,0,2,3,2,3,3,2,2,1
15062358,3,2,2,3,3,2,0,1,1,3,1,3,1,2,3,3,2,4,1,4,4,1,1,4,2,4,0,2,1,2,3,4,3,1,3
15062359,2,0,3,2,2,2,1,1,0,4,1,2,2,1,4,4,2,3,0,4,4,2,2,2,3,3,1,1,2,4,3,2,3,1,2
15062360,3,0,3,3,2,4,1,2,1,3,1,3,1,1,3,3,2,3,2,4,3,3,2,3,2,3,1,2,2,2,2,3,2,2,2
15062361,4,1,2,2,2,3,0,1,1,2,0,4,0,2,4,4,1,3,0,4,4,1,3,4,2,2,0,1,3,3,3,3,3,1,1
15062363,2,1,2,2,0,3,1,1,0,1,1,3,1,2,3,3,3,3,3,4,4,3,2,3,3,4,1,1,1,2,0,2,2,2,3
15062366,3,1,3,3,2,3,0,3,0,2,0,4,0,3,1,1,1,1,1,4,3,2,1,3,3,3,0,1,1,2,1,4,3,1,3
15062367,2,0,3,3,2,2,0,3,1,1,0,4,0,3,2,2,3,4,3,3,4,1,1,3,2,3,1,1,3,4,4,3,2,2,1
15062368,3,1,3,1,4,3,0,2,2,1,0,4,0,1,3,3,0,2,1,4,4,0,3,3,2,2,0,0,1,2,2,3,2,2,3
15062369,3,1,1,1,2,4,1,3,1,2,0,4,0,1,3,3,0,3,1,3,3,0,3,4,3,3,1,2,2,2,1,4,2,2,2
15062371,2,1,4,4,3,3,2,1,0,3,0,4,1,3,1,1,2,4,1,4,4,2,3,4,2,4,1,2,1,2,3,4,2,2,3
