Prefix,HCL_component,Traits,Models,Predictive_ability
CSPulpa,C,CSPulpa.C,GBLUP,-0.018
CSPulpa,C,CSPulpa.C,GBLUP,NA
CSPulpa,C,CSPulpa.C,GBLUP,-0.036
CSPulpa,C,CSPulpa.C,GBLUP,0.071
CSPulpa,C,CSPulpa.C,GBLUP,NA
CSPulpa,C,CSPulpa.C,GBLUP,-0.01
CSPulpa,C,CSPulpa.C,RKHS,0.241
CSPulpa,C,CSPulpa.C,RKHS,0.154
CSPulpa,C,CSPulpa.C,RKHS,0.125
CSPulpa,C,CSPulpa.C,RKHS,0.212
CSPulpa,C,CSPulpa.C,RKHS,0.226
CSPulpa,C,CSPulpa.C,RKHS,0.168
CSPulpa,C,CSPulpa.C,RKHS,0.154
CSPulpa,C,CSPulpa.C,RKHS,0.266
CSPulpa,C,CSPulpa.C,RKHS,0.254
CSPulpa,H,CSPulpa.H,BA,0.149
CSPulpa,H,CSPulpa.H,BA,0.001
CSPulpa,H,CSPulpa.H,BA,0.101
CSPulpa,H,CSPulpa.H,BA,-0.003
CSPulpa,H,CSPulpa.H,BA,0.102
CSPulpa,H,CSPulpa.H,BA,0.043
CSPulpa,H,CSPulpa.H,BA,0.003
CSPulpa,H,CSPulpa.H,BA,-0.044
CSPulpa,H,CSPulpa.H,BA,0.109
CSPulpa,H,CSPulpa.H,BB,-0.001
CSPulpa,H,CSPulpa.H,BB,0.08
CSPulpa,H,CSPulpa.H,BB,-0.037
CSPulpa,H,CSPulpa.H,BB,-0.004
CSPulpa,H,CSPulpa.H,BB,0.115
CSPulpa,H,CSPulpa.H,BB,-0.028
CSPulpa,H,CSPulpa.H,BB,0.097
CSPulpa,H,CSPulpa.H,BB,-0.016
CSPulpa,H,CSPulpa.H,BB,-0.054
CSPulpa,H,CSPulpa.H,BC,0.09
CSPulpa,H,CSPulpa.H,BC,-0.084
CSPulpa,H,CSPulpa.H,BC,0.083
CSPulpa,H,CSPulpa.H,BC,0.09
CSPulpa,H,CSPulpa.H,BC,-0.003
CSPulpa,H,CSPulpa.H,BC,0.036
CSPulpa,H,CSPulpa.H,BC,-0.076
CSPulpa,H,CSPulpa.H,BC,0.08
CSPulpa,H,CSPulpa.H,BC,0.016
CSPulpa,H,CSPulpa.H,BL,0.121
CSPulpa,H,CSPulpa.H,BL,0.044
CSPulpa,H,CSPulpa.H,BL,-0.095
CSPulpa,H,CSPulpa.H,BL,0.028
CSPulpa,H,CSPulpa.H,BL,0.244
CSPulpa,H,CSPulpa.H,BL,0.05
CSPulpa,H,CSPulpa.H,BL,0.039
CSPulpa,H,CSPulpa.H,BL,0.07
CSPulpa,H,CSPulpa.H,BL,0.118
CSPulpa,H,CSPulpa.H,BRR,0.065
CSPulpa,H,CSPulpa.H,BRR,0.015
CSPulpa,H,CSPulpa.H,BRR,0.059
CSPulpa,H,CSPulpa.H,BRR,0
CSPulpa,H,CSPulpa.H,BRR,0.16
CSPulpa,H,CSPulpa.H,BRR,-0.003
CSPulpa,H,CSPulpa.H,BRR,0.106
CSPulpa,H,CSPulpa.H,BRR,0.011
CSPulpa,H,CSPulpa.H,BRR,0.164
CSPulpa,H,CSPulpa.H,GBLUP,-0.044
CSPulpa,H,CSPulpa.H,GBLUP,0.002
CSPulpa,H,CSPulpa.H,GBLUP,0.105
CSPulpa,H,CSPulpa.H,GBLUP,0.049
CSPulpa,H,CSPulpa.H,GBLUP,0.013
CSPulpa,H,CSPulpa.H,GBLUP,0.15
CSPulpa,H,CSPulpa.H,GBLUP,NA
CSPulpa,H,CSPulpa.H,GBLUP,NA
CSPulpa,H,CSPulpa.H,GBLUP,-0.003
CSPulpa,H,CSPulpa.H,RKHS,-0.023
CSPulpa,H,CSPulpa.H,RKHS,0.007
CSPulpa,H,CSPulpa.H,RKHS,0.151
CSPulpa,H,CSPulpa.H,RKHS,0.036
CSPulpa,H,CSPulpa.H,RKHS,-0.043
CSPulpa,H,CSPulpa.H,RKHS,0.117
CSPulpa,H,CSPulpa.H,RKHS,0.078
CSPulpa,H,CSPulpa.H,RKHS,0.048
CSPulpa,H,CSPulpa.H,RKHS,0.053
CSPulpa,L,CSPulpa.L,BA,0.247
CSPulpa,L,CSPulpa.L,BA,0.106
CSPulpa,L,CSPulpa.L,BA,0.326
CSPulpa,L,CSPulpa.L,BA,0.295
CSPulpa,L,CSPulpa.L,BA,0.19
CSPulpa,L,CSPulpa.L,BA,0.14
CSPulpa,L,CSPulpa.L,BA,0.231
CSPulpa,L,CSPulpa.L,BA,0.068
CSPulpa,L,CSPulpa.L,BA,0.313
CSPulpa,L,CSPulpa.L,BB,0.002
CSPulpa,L,CSPulpa.L,BB,0.126
CSPulpa,L,CSPulpa.L,BB,0.122
CSPulpa,L,CSPulpa.L,BB,0.184
CSPulpa,L,CSPulpa.L,BB,0.097
CSPulpa,L,CSPulpa.L,BB,0.143
CSPulpa,L,CSPulpa.L,BB,0.185
CSPulpa,L,CSPulpa.L,BB,0.163
CSPulpa,L,CSPulpa.L,BB,0.151
CSPulpa,L,CSPulpa.L,BC,0.122
CSPulpa,L,CSPulpa.L,BC,0.163
CSPulpa,L,CSPulpa.L,BC,0.29
CSPulpa,L,CSPulpa.L,BC,0.014
CSPulpa,L,CSPulpa.L,BC,0.176
CSPulpa,L,CSPulpa.L,BC,0.218
CSPulpa,L,CSPulpa.L,BC,0.183
CSPulpa,L,CSPulpa.L,BC,0.148
CSPulpa,L,CSPulpa.L,BC,0.298
CSPulpa,L,CSPulpa.L,BL,0.259
CSPulpa,L,CSPulpa.L,BL,0.244
CSPulpa,L,CSPulpa.L,BL,0.138
CSPulpa,L,CSPulpa.L,BL,0.194
CSPulpa,L,CSPulpa.L,BL,0.171
CSPulpa,L,CSPulpa.L,BL,0.225
CSPulpa,L,CSPulpa.L,BL,0.099
CSPulpa,L,CSPulpa.L,BL,0.241
CSPulpa,L,CSPulpa.L,BL,0.278
CSPulpa,L,CSPulpa.L,BRR,0.148
CSPulpa,L,CSPulpa.L,BRR,0.228
CSPulpa,L,CSPulpa.L,BRR,0.382
CSPulpa,L,CSPulpa.L,BRR,0.254
CSPulpa,L,CSPulpa.L,BRR,0.275
CSPulpa,L,CSPulpa.L,BRR,0.2
CSPulpa,L,CSPulpa.L,BRR,0.187
CSPulpa,L,CSPulpa.L,BRR,0.251
CSPulpa,L,CSPulpa.L,BRR,0.169
CSPulpa,L,CSPulpa.L,GBLUP,0.221
CSPulpa,L,CSPulpa.L,GBLUP,0.125
CSPulpa,L,CSPulpa.L,GBLUP,0.036
CSPulpa,L,CSPulpa.L,GBLUP,0.195
CSPulpa,L,CSPulpa.L,GBLUP,0.149
CSPulpa,L,CSPulpa.L,GBLUP,0.088
CSPulpa,L,CSPulpa.L,GBLUP,0.013
CSPulpa,L,CSPulpa.L,GBLUP,0.167
CSPulpa,L,CSPulpa.L,GBLUP,0.093
CSPulpa,L,CSPulpa.L,RKHS,0.289
CSPulpa,L,CSPulpa.L,RKHS,0.317
CSPulpa,L,CSPulpa.L,RKHS,0.281
CSPulpa,L,CSPulpa.L,RKHS,0.374
CSPulpa,L,CSPulpa.L,RKHS,0.309
CSPulpa,L,CSPulpa.L,RKHS,0.189
CSPulpa,L,CSPulpa.L,RKHS,0.284
CSPulpa,L,CSPulpa.L,RKHS,0.266
CSPulpa,L,CSPulpa.L,RKHS,0.267
CSTuber,C,CSTuber.C,BA,0.142
CSTuber,C,CSTuber.C,BA,0.247
CSTuber,C,CSTuber.C,BA,0.204
CSTuber,C,CSTuber.C,BA,0.108
CSTuber,C,CSTuber.C,BA,0.248
CSTuber,C,CSTuber.C,BA,0.112
CSTuber,C,CSTuber.C,BA,0.199
CSTuber,C,CSTuber.C,BA,0.139
CSTuber,C,CSTuber.C,BA,0.098
CSTuber,C,CSTuber.C,BB,0.178
CSTuber,C,CSTuber.C,BB,0.173
CSTuber,C,CSTuber.C,BB,0.194
CSTuber,C,CSTuber.C,BB,0.134
CSTuber,C,CSTuber.C,BB,0.212
CSTuber,C,CSTuber.C,BB,0.077
CSTuber,C,CSTuber.C,BB,0.086
CSTuber,C,CSTuber.C,BB,0.137
CSTuber,C,CSTuber.C,BB,0.182
CSTuber,C,CSTuber.C,BC,0.276
CSTuber,C,CSTuber.C,BC,0.152
CSTuber,C,CSTuber.C,BC,0.079
CSTuber,C,CSTuber.C,BC,0.234
CSTuber,C,CSTuber.C,BC,0.151
CSTuber,C,CSTuber.C,BC,0.237
CSTuber,C,CSTuber.C,BC,0.201
CSTuber,C,CSTuber.C,BC,0.218
CSTuber,C,CSTuber.C,BC,0.222
CSTuber,C,CSTuber.C,BL,0.233
CSTuber,C,CSTuber.C,BL,0.266
CSTuber,C,CSTuber.C,BL,0.208
CSTuber,C,CSTuber.C,BL,0.239
CSTuber,C,CSTuber.C,BL,0.22
CSTuber,C,CSTuber.C,BL,0.121
CSTuber,C,CSTuber.C,BL,0.209
CSTuber,C,CSTuber.C,BL,0.136
CSTuber,C,CSTuber.C,BL,0.298
CSTuber,C,CSTuber.C,BRR,0.144
CSTuber,C,CSTuber.C,BRR,0.296
CSTuber,C,CSTuber.C,BRR,0.135
CSTuber,C,CSTuber.C,BRR,0.215
CSTuber,C,CSTuber.C,BRR,0.085
CSTuber,C,CSTuber.C,BRR,0.2
CSTuber,C,CSTuber.C,BRR,0.209
CSTuber,C,CSTuber.C,BRR,0.168
CSTuber,C,CSTuber.C,BRR,0.145
CSTuber,C,CSTuber.C,GBLUP,0.118
CSTuber,C,CSTuber.C,GBLUP,0.1
CSTuber,C,CSTuber.C,GBLUP,0.153
CSTuber,C,CSTuber.C,GBLUP,0.126
CSTuber,C,CSTuber.C,GBLUP,0.231
CSTuber,C,CSTuber.C,GBLUP,0.159
CSTuber,C,CSTuber.C,GBLUP,0.051
CSTuber,C,CSTuber.C,GBLUP,0.183
CSTuber,C,CSTuber.C,GBLUP,0.129
CSTuber,C,CSTuber.C,RKHS,0.199
CSTuber,C,CSTuber.C,RKHS,0.083
CSTuber,C,CSTuber.C,RKHS,0.177
CSTuber,C,CSTuber.C,RKHS,0.139
CSTuber,C,CSTuber.C,RKHS,0.146
CSTuber,C,CSTuber.C,RKHS,0.215
CSTuber,C,CSTuber.C,RKHS,0.298
CSTuber,C,CSTuber.C,RKHS,0.268
CSTuber,C,CSTuber.C,RKHS,0.063
CSTuber,H,CSTuber.H,BA,0.159
CSTuber,H,CSTuber.H,BA,0.159
CSTuber,H,CSTuber.H,BA,0.119
CSTuber,H,CSTuber.H,BA,0.229
CSTuber,H,CSTuber.H,BA,0.241
CSTuber,H,CSTuber.H,BA,0.19
CSTuber,H,CSTuber.H,BA,0.176
CSTuber,H,CSTuber.H,BA,0.266
CSTuber,H,CSTuber.H,BA,0.07
CSTuber,H,CSTuber.H,BB,0.049
CSTuber,H,CSTuber.H,BB,0.07
CSTuber,H,CSTuber.H,BB,0.07
CSTuber,H,CSTuber.H,BB,0.118
CSTuber,H,CSTuber.H,BB,0.046
CSTuber,H,CSTuber.H,BB,0.091
CSTuber,H,CSTuber.H,BB,0.082
CSTuber,H,CSTuber.H,BB,0.01
CSTuber,H,CSTuber.H,BB,0.106
CSTuber,H,CSTuber.H,BC,0.302
CSTuber,H,CSTuber.H,BC,0.147
CSTuber,H,CSTuber.H,BC,0.246
CSTuber,H,CSTuber.H,BC,0.162
CSTuber,H,CSTuber.H,BC,0.228
CSTuber,H,CSTuber.H,BC,0.26
CSTuber,H,CSTuber.H,BC,0.137
CSTuber,H,CSTuber.H,BC,0.198
CSTuber,H,CSTuber.H,BC,0.191
CSTuber,H,CSTuber.H,BL,0.203
CSTuber,H,CSTuber.H,BL,0.132
CSTuber,H,CSTuber.H,BL,0.221
CSTuber,H,CSTuber.H,BL,0.146
CSTuber,H,CSTuber.H,BL,0.14
CSTuber,H,CSTuber.H,BL,0.167
CSTuber,H,CSTuber.H,BL,0.108
CSTuber,H,CSTuber.H,BL,0.294
CSTuber,H,CSTuber.H,BL,0.267
CSTuber,H,CSTuber.H,BRR,0.165
CSTuber,H,CSTuber.H,BRR,0.179
CSTuber,H,CSTuber.H,BRR,0.241
CSTuber,H,CSTuber.H,BRR,0.132
CSTuber,H,CSTuber.H,BRR,0.198
CSTuber,H,CSTuber.H,BRR,0.099
CSTuber,H,CSTuber.H,BRR,0.214
CSTuber,H,CSTuber.H,BRR,0.233
CSTuber,H,CSTuber.H,BRR,0.26
CSTuber,H,CSTuber.H,GBLUP,-0.068
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,GBLUP,-0.043
CSTuber,H,CSTuber.H,GBLUP,-0.157
CSTuber,H,CSTuber.H,GBLUP,NA
CSTuber,H,CSTuber.H,RKHS,0.25
CSTuber,H,CSTuber.H,RKHS,0.281
CSTuber,H,CSTuber.H,RKHS,0.237
CSTuber,H,CSTuber.H,RKHS,0.079
CSTuber,H,CSTuber.H,RKHS,0.252
CSTuber,H,CSTuber.H,RKHS,0.135
CSTuber,H,CSTuber.H,RKHS,0.091
CSTuber,H,CSTuber.H,RKHS,0.157
CSTuber,H,CSTuber.H,RKHS,0.218
CSTuber,L,CSTuber.L,BA,0.307
CSTuber,L,CSTuber.L,BA,0.347
CSTuber,L,CSTuber.L,BA,0.305
CSTuber,L,CSTuber.L,BA,0.298
CSTuber,L,CSTuber.L,BA,0.328
CSTuber,L,CSTuber.L,BA,0.273
CSTuber,L,CSTuber.L,BA,0.296
CSTuber,L,CSTuber.L,BA,0.195
CSTuber,L,CSTuber.L,BA,0.303
CSTuber,L,CSTuber.L,BB,0.227
CSTuber,L,CSTuber.L,BB,0.337
CSTuber,L,CSTuber.L,BB,0.221
CSTuber,L,CSTuber.L,BB,0.156
CSTuber,L,CSTuber.L,BB,0.344
CSTuber,L,CSTuber.L,BB,0.317
CSTuber,L,CSTuber.L,BB,0.202
CSTuber,L,CSTuber.L,BB,0.239
CSTuber,L,CSTuber.L,BB,0.184
CSTuber,L,CSTuber.L,BC,0.348
CSTuber,L,CSTuber.L,BC,0.27
CSTuber,L,CSTuber.L,BC,0.354
CSTuber,L,CSTuber.L,BC,0.23
CSTuber,L,CSTuber.L,BC,0.362
CSTuber,L,CSTuber.L,BC,0.279
CSTuber,L,CSTuber.L,BC,0.376
CSTuber,L,CSTuber.L,BC,0.224
CSTuber,L,CSTuber.L,BC,0.294
CSTuber,L,CSTuber.L,BL,0.345
CSTuber,L,CSTuber.L,BL,0.233
CSTuber,L,CSTuber.L,BL,0.42
CSTuber,L,CSTuber.L,BL,0.26
CSTuber,L,CSTuber.L,BL,0.308
CSTuber,L,CSTuber.L,BL,0.353
CSTuber,L,CSTuber.L,BL,0.395
CSTuber,L,CSTuber.L,BL,0.261
CSTuber,L,CSTuber.L,BL,0.276
CSTuber,L,CSTuber.L,BRR,0.374
CSTuber,L,CSTuber.L,BRR,0.239
CSTuber,L,CSTuber.L,BRR,0.293
CSTuber,L,CSTuber.L,BRR,0.335
CSTuber,L,CSTuber.L,BRR,0.326
CSTuber,L,CSTuber.L,BRR,0.41
CSTuber,L,CSTuber.L,BRR,0.327
CSTuber,L,CSTuber.L,BRR,0.285
CSTuber,L,CSTuber.L,BRR,0.384
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,GBLUP,NA
CSTuber,L,CSTuber.L,RKHS,0.395
CSTuber,L,CSTuber.L,RKHS,0.273
CSTuber,L,CSTuber.L,RKHS,0.366
CSTuber,L,CSTuber.L,RKHS,0.322
CSTuber,L,CSTuber.L,RKHS,0.388
CSTuber,L,CSTuber.L,RKHS,0.279
CSTuber,L,CSTuber.L,RKHS,0.324
CSTuber,L,CSTuber.L,RKHS,0.343
CSTuber,L,CSTuber.L,RKHS,0.409
CTallo,C,CTallo.C,BA,0.643
CTallo,C,CTallo.C,BA,0.562
CTallo,C,CTallo.C,BA,0.567
CTallo,C,CTallo.C,BA,0.712
CTallo,C,CTallo.C,BA,0.647
CTallo,C,CTallo.C,BA,0.55
CTallo,C,CTallo.C,BA,0.641
CTallo,C,CTallo.C,BA,0.621
CTallo,C,CTallo.C,BA,0.527
CTallo,C,CTallo.C,BB,0.638
CTallo,C,CTallo.C,BB,0.55
CTallo,C,CTallo.C,BB,0.621
CTallo,C,CTallo.C,BB,0.667
CTallo,C,CTallo.C,BB,0.572
CTallo,C,CTallo.C,BB,0.517
CTallo,C,CTallo.C,BB,0.62
CTallo,C,CTallo.C,BB,0.619
CTallo,C,CTallo.C,BB,0.51
CTallo,C,CTallo.C,BC,0.624
CTallo,C,CTallo.C,BC,0.504
CTallo,C,CTallo.C,BC,0.643
CTallo,C,CTallo.C,BC,0.607
CTallo,C,CTallo.C,BC,0.625
CTallo,C,CTallo.C,BC,0.567
CTallo,C,CTallo.C,BC,0.626
CTallo,C,CTallo.C,BC,0.575
CTallo,C,CTallo.C,BC,0.679
CTallo,C,CTallo.C,BL,0.69
CTallo,C,CTallo.C,BL,0.538
CTallo,C,CTallo.C,BL,0.491
CTallo,C,CTallo.C,BL,0.618
CTallo,C,CTallo.C,BL,0.592
CTallo,C,CTallo.C,BL,0.621
CTallo,C,CTallo.C,BL,0.658
CTallo,C,CTallo.C,BL,0.72
CTallo,C,CTallo.C,BL,0.541
CTallo,C,CTallo.C,BRR,0.604
CTallo,C,CTallo.C,BRR,0.586
CTallo,C,CTallo.C,BRR,0.671
CTallo,C,CTallo.C,BRR,0.686
CTallo,C,CTallo.C,BRR,0.567
CTallo,C,CTallo.C,BRR,0.557
CTallo,C,CTallo.C,BRR,0.686
CTallo,C,CTallo.C,BRR,0.605
CTallo,C,CTallo.C,BRR,0.679
CTallo,C,CTallo.C,GBLUP,0.278
CTallo,C,CTallo.C,GBLUP,0.327
CTallo,C,CTallo.C,GBLUP,0.383
CTallo,C,CTallo.C,GBLUP,0.378
CTallo,C,CTallo.C,GBLUP,0.331
CTallo,C,CTallo.C,GBLUP,0.307
CTallo,C,CTallo.C,GBLUP,0.368
CTallo,C,CTallo.C,GBLUP,0.393
CTallo,C,CTallo.C,GBLUP,0.321
CTallo,C,CTallo.C,RKHS,0.657
CTallo,C,CTallo.C,RKHS,0.698
CTallo,C,CTallo.C,RKHS,0.644
CTallo,C,CTallo.C,RKHS,0.591
CTallo,C,CTallo.C,RKHS,0.636
CTallo,C,CTallo.C,RKHS,0.705
CTallo,C,CTallo.C,RKHS,0.641
CTallo,C,CTallo.C,RKHS,0.708
CTallo,C,CTallo.C,RKHS,0.679
CTallo,H,CTallo.H,BA,0.258
CTallo,H,CTallo.H,BA,0.509
CTallo,H,CTallo.H,BA,0.487
CTallo,H,CTallo.H,BA,0.429
CTallo,H,CTallo.H,BA,0.463
CTallo,H,CTallo.H,BA,0.383
CTallo,H,CTallo.H,BA,0.53
CTallo,H,CTallo.H,BA,0.508
CTallo,H,CTallo.H,BA,0.304
CTallo,H,CTallo.H,BB,0.476
CTallo,H,CTallo.H,BB,0.409
CTallo,H,CTallo.H,BB,0.449
CTallo,H,CTallo.H,BB,0.446
CTallo,H,CTallo.H,BB,0.376
CTallo,H,CTallo.H,BB,0.391
CTallo,H,CTallo.H,BB,0.402
CTallo,H,CTallo.H,BB,0.353
CTallo,H,CTallo.H,BB,0.418
CTallo,H,CTallo.H,BC,0.489
CTallo,H,CTallo.H,BC,0.362
CTallo,H,CTallo.H,BC,0.41
CTallo,H,CTallo.H,BC,0.336
CTallo,H,CTallo.H,BC,0.361
CTallo,H,CTallo.H,BC,0.488
CTallo,H,CTallo.H,BC,0.404
CTallo,H,CTallo.H,BC,0.413
CTallo,H,CTallo.H,BC,0.194
CTallo,H,CTallo.H,BL,0.345
CTallo,H,CTallo.H,BL,0.363
CTallo,H,CTallo.H,BL,0.519
CTallo,H,CTallo.H,BL,0.475
CTallo,H,CTallo.H,BL,0.466
CTallo,H,CTallo.H,BL,0.431
CTallo,H,CTallo.H,BL,0.45
CTallo,H,CTallo.H,BL,0.435
CTallo,H,CTallo.H,BL,0.407
CTallo,H,CTallo.H,BRR,0.458
CTallo,H,CTallo.H,BRR,0.343
CTallo,H,CTallo.H,BRR,0.414
CTallo,H,CTallo.H,BRR,0.525
CTallo,H,CTallo.H,BRR,0.349
CTallo,H,CTallo.H,BRR,0.386
CTallo,H,CTallo.H,BRR,0.488
CTallo,H,CTallo.H,BRR,0.364
CTallo,H,CTallo.H,BRR,0.471
CTallo,H,CTallo.H,GBLUP,0.184
CTallo,H,CTallo.H,GBLUP,0.293
CTallo,H,CTallo.H,GBLUP,0.384
CTallo,H,CTallo.H,GBLUP,0.189
CTallo,H,CTallo.H,GBLUP,0.274
CTallo,H,CTallo.H,GBLUP,0.292
CTallo,H,CTallo.H,GBLUP,0.3
CTallo,H,CTallo.H,GBLUP,0.281
CTallo,H,CTallo.H,GBLUP,0.254
CTallo,H,CTallo.H,RKHS,0.362
CTallo,H,CTallo.H,RKHS,0.482
CTallo,H,CTallo.H,RKHS,0.54
CTallo,H,CTallo.H,RKHS,0.455
CTallo,H,CTallo.H,RKHS,0.429
CTallo,H,CTallo.H,RKHS,0.452
CTallo,H,CTallo.H,RKHS,0.429
CTallo,H,CTallo.H,RKHS,0.535
CTallo,H,CTallo.H,RKHS,0.516
CTallo,L,CTallo.L,BA,0.692
CTallo,L,CTallo.L,BA,0.665
CTallo,L,CTallo.L,BA,0.657
CTallo,L,CTallo.L,BA,0.588
CTallo,L,CTallo.L,BA,0.634
CTallo,L,CTallo.L,BA,0.697
CTallo,L,CTallo.L,BA,0.675
CTallo,L,CTallo.L,BA,0.734
CTallo,L,CTallo.L,BA,0.551
CTallo,L,CTallo.L,BB,0.659
CTallo,L,CTallo.L,BB,0.666
CTallo,L,CTallo.L,BB,0.603
CTallo,L,CTallo.L,BB,0.645
CTallo,L,CTallo.L,BB,0.733
CTallo,L,CTallo.L,BB,0.613
CTallo,L,CTallo.L,BB,0.578
CTallo,L,CTallo.L,BB,0.711
CTallo,L,CTallo.L,BB,0.619
CTallo,L,CTallo.L,BC,0.635
CTallo,L,CTallo.L,BC,0.646
CTallo,L,CTallo.L,BC,0.638
CTallo,L,CTallo.L,BC,0.678
CTallo,L,CTallo.L,BC,0.664
CTallo,L,CTallo.L,BC,0.673
CTallo,L,CTallo.L,BC,0.72
CTallo,L,CTallo.L,BC,0.673
CTallo,L,CTallo.L,BC,0.611
CTallo,L,CTallo.L,BL,0.646
CTallo,L,CTallo.L,BL,0.721
CTallo,L,CTallo.L,BL,0.626
CTallo,L,CTallo.L,BL,0.689
CTallo,L,CTallo.L,BL,0.627
CTallo,L,CTallo.L,BL,0.633
CTallo,L,CTallo.L,BL,0.654
CTallo,L,CTallo.L,BL,0.691
CTallo,L,CTallo.L,BL,0.624
CTallo,L,CTallo.L,BRR,0.728
CTallo,L,CTallo.L,BRR,0.654
CTallo,L,CTallo.L,BRR,0.607
CTallo,L,CTallo.L,BRR,0.628
CTallo,L,CTallo.L,BRR,0.689
CTallo,L,CTallo.L,BRR,0.657
CTallo,L,CTallo.L,BRR,0.684
CTallo,L,CTallo.L,BRR,0.634
CTallo,L,CTallo.L,BRR,0.687
CTallo,L,CTallo.L,GBLUP,0.416
CTallo,L,CTallo.L,GBLUP,0.463
CTallo,L,CTallo.L,GBLUP,0.349
CTallo,L,CTallo.L,GBLUP,0.3
CTallo,L,CTallo.L,GBLUP,0.469
CTallo,L,CTallo.L,GBLUP,0.434
CTallo,L,CTallo.L,GBLUP,0.467
CTallo,L,CTallo.L,GBLUP,0.327
CTallo,L,CTallo.L,GBLUP,0.42
CTallo,L,CTallo.L,RKHS,0.627
CTallo,L,CTallo.L,RKHS,0.717
CTallo,L,CTallo.L,RKHS,0.74
CTallo,L,CTallo.L,RKHS,0.751
CTallo,L,CTallo.L,RKHS,0.712
CTallo,L,CTallo.L,RKHS,0.669
CTallo,L,CTallo.L,RKHS,0.732
CTallo,L,CTallo.L,RKHS,0.721
CTallo,L,CTallo.L,RKHS,0.703
